No,Name,Updated SMILES,%F,logK(%F),Category,Source,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule
837,Silodosin,CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,32.0,-0.327358934,0,"5,8,13,14,16",495.5420000000002,6,3,3.0711000000000013,1
838,Simvastatin,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,3.0,-1.50965048,0,"3,5,8,12,13,14,15,16",418.57400000000024,5,1,4.585600000000005,1
839,Sirolimus,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,15.0,-0.753327667,0,"3,5,8,12,13,14,15,16",914.187,13,3,6.180600000000006,0
840,Sitafloxacin,NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4F)c3c2Cl)CC12CC2,89.0,0.907997321,1,"5,8,10,13,14,16",409.8200000000002,5,2,2.7026000000000012,1
841,Sitagliptin,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,87.0,0.8255759,1,"5,8,10,12,13,14,16",407.31800000000015,5,1,2.0164999999999997,1
842,Solifenacin,O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,90.0,0.954242509,1,"5,8,10,12,13,14,16",362.47300000000007,3,0,3.864900000000003,1
843,Sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,39.0,-0.194265228,0,"5,8,13,14,16",464.83100000000013,4,3,5.549700000000003,0
844,Sotalol,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,95.0,1.278753601,1,"5,8,10,13,14,15,16",272.37,4,3,1.0895000000000001,1
845,Sparfloxacin,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,92.0,1.06069784,1,"5,8,10,13,14,15,16",392.4060000000002,6,3,2.0816,1
846,Spiramycin,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,35.0,-0.268845312,0,"5,8,13,14,15,16",843.0650000000004,16,4,2.3251000000000075,0
847,Spironolactone,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,25.0,-0.477121255,0,"3,5,8,13,14,15,16",416.58300000000025,5,0,4.852300000000005,1
848,Stavudine,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,82.0,0.658541347,1,"5,8,12,13,14,15,16",224.21599999999998,5,2,-0.7090799999999999,1
849,Streptomycin,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,1.0,-1.995635195,0,"5,8,13,14,16",581.5800000000004,15,14,-7.741760000000005,0
850,Streptozocin,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,21.0,-0.575407797,0,"5,8,13,14,16",265.222,8,5,-2.8909,1
851,Succimer,O=C(O)C(S)C(S)C(=O)O,20.0,-0.602059991,0,"5,8,13,14,16",182.222,4,4,-0.2476000000000001,1
852,Succinylcholine,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,0.0,-2.0,0,"5,8,13,14,16",290.404,4,0,0.2654000000000025,1
853,Sufentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0.0,-2.0,0,"10,16",386.56100000000015,4,0,4.214800000000004,1
854,Sulfadiazine,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,90.0,0.954242509,1,"5,8,10,12,13,14,15,16",250.28300000000004,5,2,0.8596000000000001,1
855,Sulfadimethoxine,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,59.099998,0.159864137,1,"5,8,13,14,16",310.3350000000001,7,2,0.8768,1
856,Sulfamerazine,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,81.0,0.629731418,1,"5,8,13,14,16",264.31,5,2,1.16802,1
857,Sulfamethazine,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,86.5,0.806682339,1,"5,8,13,14,16",278.337,5,2,1.4764399999999998,1
858,Sulfamethoxazole,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,99.0,1.995635195,1,"5,8,10,12,13,14,15,16",253.28300000000002,5,2,1.3660199999999998,1
859,Sulfasalazine,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,15.0,-0.753327667,0,"5,8,10,12,13,14,15,16",398.4000000000001,7,3,3.7016000000000013,1
860,Sulfinpyrazone,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,99.0,1.995635195,1,"10,12,15,16",404.4910000000001,3,0,3.795500000000003,1
861,Sulfisoxazole,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,96.0,1.380211242,1,"5,8,10,13,14,15,16",267.31,5,2,1.67444,1
862,Sulindac,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,88.0,0.865301426,1,"5,8,13,14,15,16",356.41800000000006,2,1,4.365500000000003,1
863,Sulpiride,CCN1CCC(CNC(=O)c2cc(S(N)(=O)=O)ccc2OC)C1,27.0,-0.431959096,0,"5,8,10,13,14,16",341.4330000000001,5,2,0.4142000000000013,1
864,Sumatriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,14.0,-0.788370416,0,"5,8,10,12,13,14,15,16",295.408,3,2,1.3211999999999997,1
865,Sunitinib,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,54.5,0.078385106,1,"5,8,13,14,16",398.48200000000014,3,3,3.3349400000000013,1
866,Suprofen,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,92.0,1.06069784,1,"5,8,10,13,14,16",260.31399999999996,3,1,3.167200000000001,1
867,Suramin,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,0.0,-2.0,0,"5,8,10,13,14,16",1297.302,17,12,6.743240000000005,0
868,Tacrine,Nc1c2c(nc3ccccc13)CCCC2,17.0,-0.688629171,0,"5,8,13,14,15,16",198.26899999999992,2,1,2.695800000000001,1
869,Tacrolimus,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,25.0,-0.477121255,0,"3,5,8,10,12,13,14,15,16",804.0310000000001,12,3,4.639000000000004,0
870,Tadalafil,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,16.0,-0.720159303,0,"5,8,13,14,16",389.41100000000023,4,1,2.2112999999999996,1
871,Talinolol,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,55.0,0.087150176,1,"5,8,10,13,14,15,16",363.50200000000024,4,4,3.268600000000002,1
872,Tamsulosin,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,99.0,1.995635195,1,"5,8,10,12,13,14,15,16",408.5200000000001,6,2,2.3409000000000004,1
873,Tasosartan,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,50.0,0.0,0,"5,8,13,14,16",411.46900000000016,6,1,3.4199400000000013,1
874,Tegaserod,CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12,11.0,-0.907997321,0,"5,8,10,13,14,16",301.3940000000001,3,4,2.8145700000000007,1
875,Telbivudine,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,68.0,0.327358934,1,"5,8,13,14,16",242.23099999999997,6,3,-1.5142799999999992,1
876,Telenzepine,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O,54.0,0.069635928,1,"3,5,8,13,14,16",370.478,5,1,2.53432,1
877,Telithromycin,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,57.0,0.1224064,1,"3,5,8,12,13,14,16",812.0179999999997,14,1,4.929200000000005,0
878,Telmisartan,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,50.0,0.0,0,"5,8,10,13,14,15,16",514.6290000000004,5,1,7.2644200000000065,0
879,Temafloxacin,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,95.0,1.278753601,1,"5,8,13,14,16",417.38700000000006,5,2,2.904300000000001,1
880,Temazepam,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,91.0,1.004798883,1,"5,8,12,13,14,15,16",300.74500000000006,3,1,2.4722,1
881,Temozolomide,Cn1nnc2c(C(N)=O)n[nH]c2c1=O,96.0,1.380211242,1,"5,8,13,14,15,16",194.154,6,2,-1.8495,1
882,Teniposide,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,41.0,-0.158068155,0,"5,8,13,14,16",656.6620000000001,14,3,2.752900000000001,0
883,Tenofovir,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,25.0,-0.477121255,0,"5,8,12,13,14,16",287.21599999999995,7,3,-0.051200000000000134,1
884,Tenoxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,99.0,1.995635195,1,"5,8,10,13,14,16",337.38200000000006,6,2,1.6425,1
885,Terazosin,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,90.0,0.954242509,1,"5,8,10,12,13,14,15,16",387.44000000000017,8,1,1.0567999999999995,1
886,Terbinafine,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,40.0,-0.176091259,0,"5,8,13,14,15,16",291.438,1,0,4.877300000000004,1
887,Terbutaline,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,14.0,-0.788370416,0,"5,8,10,12,13,14,15,16",225.288,4,4,1.5192999999999997,1
888,Terfenadine,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1.0,-1.995635195,0,"5,8,13,14,15,16",471.6850000000001,3,2,6.445800000000008,0
889,Terguride,CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,30.0,-0.367976785,0,"5,8,13,14,16",340.4710000000002,2,2,2.931700000000001,1
890,Terodiline,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,82.0,0.658541347,1,"5,8,10,13,14,16",281.44300000000004,1,1,4.985200000000004,1
891,Tertatolol,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,60.0,0.176091259,1,"5,8,13,14,16",295.4480000000001,4,2,2.8527000000000013,1
892,Tesaglitazar,CCOC(Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,99.0,1.995635195,1,"5,8,10,13,14,16",408.4720000000001,6,1,2.6787,1
893,Testosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,4.0,-1.380211242,0,"3,5,8,13,14,16",288.43100000000004,2,1,3.8792000000000026,1
894,Tetrabenazine,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,5.0,-1.278753601,0,"5,8,13,14,16",317.4290000000001,4,0,3.238100000000002,1
895,Tetracycline,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,77.0,0.524762889,1,"3,5,8,10,12,13,14,15,16",444.44000000000017,9,6,-0.3709999999999982,0
896,Thiamine,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,4.5,-1.326790858,0,"5,8,13,14,16",265.36199999999997,5,2,0.60774,1
897,Thiocyanate,S=C=Nc1cccc2ccccc12,99.0,1.995635195,1,"5,8,13,14,16",185.251,2,0,3.5741000000000014,1
898,Thioguanine,Nc1nc(=S)c2[nH]cnc2[nH]1,30.0,-0.367976785,0,"5,8,13,14,16",167.197,4,3,0.5976899999999998,1
899,Thioridazine,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,40.0,-0.176091259,0,"5,8,13,14,15,16",370.587,4,0,5.885600000000005,0
900,Tiagabine,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,90.0,0.954242509,1,"3,5,8,10,12,13,14,15,16",375.5590000000001,4,1,5.044840000000004,0
901,Tianeptine,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,99.0,1.995635195,1,"5,8,13,14,16",436.96100000000007,4,2,4.192600000000003,1
902,Tiapamil,COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,42.5,-0.131278915,0,"3,5,8,13,14,16",555.7150000000003,9,0,3.0618000000000016,0
903,Tiaprofenic Acid,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,90.0,0.954242509,1,"5,8,13,14,16",260.31399999999996,3,1,3.167200000000001,1
904,Ticarcillin,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,0.0,-2.0,0,"5,8,13,14,16",384.4350000000001,6,3,0.5479999999999997,1
905,Ticlopidine,Clc1ccccc1CN1CCc2sccc2C1,80.0,0.602059991,1,"5,8,13,14,16",263.793,2,0,3.959800000000002,1
906,Tigecycline,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,0.0,-2.0,0,"5,8,13,14,16",585.6580000000004,11,7,0.35660000000000386,0
907,Tilidine,CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C,90.0,0.954242509,1,"5,8,10,13,14,15,16",273.376,3,0,2.7677000000000014,1
908,Tiludronic Acid,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,6.0,-1.194976603,0,"5,8,13,14,15,16",318.61100000000005,3,4,2.0711000000000013,1
909,Timolol,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,61.0,0.194265228,1,"5,8,10,12,13,14,15,16",316.4270000000002,8,2,0.5024999999999997,1
910,Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,98.0,1.69019608,1,"5,8,10,13,14,16",247.27599999999998,6,0,0.5344200000000001,1
911,Tiopronin,CC(S)C(=O)NCC(=O)O,63.0,0.231138825,1,"5,8,13,14,16",163.198,3,3,-0.49450000000000044,1
912,Tiotropium,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,2.5,-1.591064607,0,"5,8,13,14,16",392.5220000000001,6,1,2.3457,1
913,Tirofiban,CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,0.0,-2.0,0,"5,8,13,14,16",440.6060000000003,5,3,2.9505,1
914,Tizanidine,Clc1ccc2nsnc2c1NC1=NCCN1,21.0,-0.575407797,0,"5,8,10,13,14,15,16",253.718,6,2,1.7157999999999993,1
915,Tobramycin,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,1.0,-1.995635195,0,"5,8,13,14,16",467.52000000000015,14,10,-6.295799999999999,0
916,Tocainide,Cc1cccc(C)c1NC(=O)C(C)N,89.0,0.907997321,1,"5,8,10,12,13,14,15,16",192.262,2,2,1.58914,1
917,Tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,85.0,0.753327667,1,"3,5,8,10,12,13,14,15,16",270.354,3,2,1.78302,1
918,Tolcapone,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,62.0,0.212608093,1,"5,8,12,13,14,15,16",273.24399999999997,5,2,2.545420000000002,1
919,Tolfenamic Acid,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,60.0,0.176091259,1,"5,8,13,14,16",261.70799999999997,2,2,4.090220000000002,1
920,Toliprolol,Cc1cccc(OCC(O)CNC(C)C)c1,90.0,0.954242509,1,"5,8,13,14,16",223.316,3,2,1.7327199999999998,1
921,Tolmesoxide,COc1cc(C)c(S(C)=O)cc1OC,85.0,0.753327667,1,"5,8,13,14,16",214.28599999999997,3,0,1.74962,1
922,Tolmetin,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,95.0,1.278753601,1,"5,8,13,14,15,16",257.289,3,1,2.1916200000000003,1
923,Toloxatone,Cc1cccc(N2CC(CO)OC2=O)c1,56.0,0.104735351,1,"5,8,13,14,16",207.22899999999998,3,1,1.31252,1
924,Topiramate,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,70.0,0.367976785,1,"3,5,8,12,13,14,15,16",339.3660000000001,8,1,-0.3953999999999982,1
925,Topotecan,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,32.0,-0.327358934,0,"3,5,8,12,13,14,15,16",421.4530000000002,8,2,1.8468000000000002,1
926,Toremifene,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,99.0,1.995635195,1,"5,8,13,14,16",405.969,2,0,6.215000000000006,0
927,Torsemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,91.0,1.004798883,1,"5,8,13,14,16",348.4280000000001,5,3,2.5299199999999997,1
928,Tramadol,COc1cccc(C2(O)CCCCC2CN(C)C)c1,72.5,0.421005313,1,"3,5,8,10,13,14,15,16",263.3809999999999,3,1,2.6346000000000007,1
929,Trandolapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,10.0,-0.954242509,0,"3,5,8,13,14,15,16",430.54500000000036,5,2,2.7733000000000008,1
930,Tranexamic_acid,NCC1CCC(C(=O)O)CC1,34.0,-0.288065018,0,"5,8,13,14,16",157.21299999999997,2,2,0.8361000000000001,1
931,Tranylcypromine,NC1CC1c1ccccc1,50.0,0.0,0,"5,8,13,14,16",133.194,1,1,1.5011999999999999,1
932,Trapidil,CCN(CC)c1cc(C)nc2ncnn12,96.0,1.380211242,1,"5,8,13,14,16",205.265,5,0,1.2789199999999998,1
933,Trazodone,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,81.0,0.629731418,1,"5,8,10,12,13,14,15,16",371.8720000000001,6,0,2.3617,1
934,Treosulfan,CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,97.0,1.50965048,1,"5,8,13,14,16",278.30400000000003,8,2,-2.3393999999999986,1
935,TRH,NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,2.0,-1.69019608,0,"5,8,13,14,16",362.3900000000002,5,4,-1.808099999999996,1
936,Triamcinolone,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,23.0,-0.524762889,0,"5,8,13,14,16",394.4390000000002,6,4,0.6204999999999998,1
937,Triamcinolone Acetonide,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,23.0,-0.524762889,0,"5,8,13,14,15,16",434.50400000000025,6,2,2.4188000000000005,1
938,Triamterene,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,51.0,0.017374096,1,"3,5,8,12,13,14,15,16",253.26900000000003,7,3,0.8334000000000001,1
939,Triazolam,CC1=NNC2=CN=C(c3ccccc3Cl)c3cc(Cl)ccc3N21,44.0,-0.104735351,0,"3,5,8,10,12,13,14,15,16",343.21700000000004,4,1,4.386300000000002,1
940,Trichlormethiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,60.0,0.176091259,1,"5,8,13,14,16",380.66200000000003,5,3,0.8210000000000004,1
941,Trientine,NCCNCCNCCN,92.5,1.091080469,1,"5,8,13,14,16",146.238,4,4,-1.916999999999998,1
942,Trihexyphenidyl,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,99.0,1.995635195,1,"5,8,13,14,16",301.47400000000016,2,1,4.330500000000004,1
943,Trimazosin,COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,61.0,0.194265228,1,"5,8,13,14,15,16",435.4810000000003,10,2,1.2673,1
944,Trimethobenzamide,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,80.0,0.602059991,1,"5,8,13,14,16",388.46400000000017,6,1,2.5828000000000007,1
945,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,98.0,1.69019608,1,"3,5,8,10,12,13,14,15,16",290.32300000000004,7,2,1.2575999999999998,1
946,Trimetrexate,COc1cc(NCc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC,45.0,-0.087150176,0,"5,8,13,14,16",370.4130000000002,9,3,2.1355199999999996,1
947,Trimipramine,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,40.0,-0.176091259,0,"5,8,13,14,16",294.442,2,0,4.121000000000003,1
948,Triprolidine,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,4.0,-1.380211242,0,"5,8,13,14,16",278.399,2,0,3.917520000000003,1
949,Trofosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,99.0,1.995635195,1,"5,8,13,14,16",323.5880000000001,2,0,2.8352000000000013,1
950,Troglitazone,Cc1c(C)c2c(c(C)c1O)CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CO2,45.0,-0.087150176,0,"5,8,13,14,16",441.54900000000015,6,2,4.231760000000002,1
951,Tropisetron,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,66.0,0.288065018,1,"5,8,13,14,15,16",284.3590000000001,3,1,2.9499000000000013,1
952,Trospium Chloride,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,10.0,-0.954242509,0,"5,8,13,14,16",392.519,3,1,3.769700000000003,1
953,Trovafloxacin,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,91.0,1.004798883,1,"5,8,10,13,14,15,16",416.3590000000001,6,2,1.8944999999999996,1
954,Tulobuterol,CC(C)(C)NCC(O)c1ccccc1Cl,48.0,-0.034762106,0,"5,8,13,14,16",227.735,2,2,2.7615000000000007,1
955,Urapidil,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,78.0,0.549671922,1,"5,8,10,13,14,16",387.48400000000015,8,1,0.7168000000000008,1
956,Uridine,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,8.0,-1.06069784,0,"5,8,13,14,16",244.20300000000003,7,4,-2.8519,1
957,Valdecoxib,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,83.0,0.688629171,1,"5,8,13,14,16",314.36600000000004,4,1,2.9644200000000005,1
958,Valganciclovir,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,61.0,0.194265228,1,"3,5,8,12,13,14,16",354.3670000000001,10,4,-1.4366999999999974,1
959,Valproic Acid,CCCC(CCC)C(=O)O,99.0,1.995635195,1,"3,5,8,10,12,13,14,15,16",144.214,1,1,2.2874,1
960,Valrubicin,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,0.0,-2.0,0,"5,8,13,14,16",723.65,13,5,2.4622,0
961,Valsartan,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(C(=O)O)C(C)C,23.0,-0.524762889,0,"5,8,10,12,13,14,15,16",435.52800000000013,5,2,4.161700000000002,1
962,Vancomycin,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,5.0,-1.278753601,0,"5,8,10,12,13,14,16",1449.2710000000004,25,19,0.10620000000000512,0
963,Vardenafil,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,15.0,-0.753327667,0,"5,8,10,12,13,14,16",488.6140000000004,8,1,2.07042,1
964,Varenicline ,c1cnc2cc3c(cc2n1)C1CNCC3C1,87.0,0.8255759,1,"12,16",211.26799999999994,3,1,1.8038999999999998,1
965,Vecuronium,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,0.0,-2.0,0,"5,8,13,14,16",557.8400000000003,5,0,5.965900000000007,0
966,Venlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,45.0,-0.087150176,0,"5,8,10,12,13,14,15,16",277.4079999999999,3,1,3.0356000000000014,1
967,Verapamil,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,22.0,-0.549671922,0,"5,8,10,12,13,14,15,16",454.6110000000002,6,0,5.093080000000005,0
968,Vidarabine,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0.0,-2.0,0,"5,8,13,14,16",267.245,9,4,-1.9800000000000006,1
969,Vigabatrin,C=CC(N)CCC(=O)O,99.0,1.995635195,1,"5,8,13,14,16",129.159,2,2,0.36450000000000005,1
970,Vildagliptin,N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,85.0,0.753327667,1,"5,8,13,14,16",303.4060000000001,4,2,1.1742799999999989,1
971,Viloxazine (R),CCOc1ccccc1OCC1CNCCO1,85.0,0.753327667,1,"3,16",237.29899999999992,4,1,1.4525,1
972,Vinblastine,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0.0,-2.0,0,"5,8,10,13,14,16",810.9889999999998,12,3,3.9909000000000034,0
973,Vincamine,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,20.0,-0.602059991,0,"5,8,13,14,16",354.45000000000016,5,1,2.9525000000000015,1
