"SMILES","CASRN","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","Bioavailability","Dataset","Administration route","INCHI_KEY"
"O=C(N1C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(N2C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])C4=C(C(=C(C(=C4[H])[H])[H])[H])[H]","-","-","AUTO_871","Dextromoramide","A139796","32379452","-","-","High","Train","oral","INUNXTSAACVKJS-OAQYLSRUSA"
"C=1C=C(C=CC1)CC(C(=O)NCC(O)=O)CN2CC(C(CC2)(C3=CC(=CC=C3)O)C)C","-","-","AUTO_872","Alvimopan","A139796","32379452","-","-","Low","Train","oral","UPNUIXSCZBYVBB-JVFUWBCBSA"
"O1C2C(C(C1CC2)C=3OC=C(N3)C(=O)NCCCCC)CC=4C(CCC(O)=O)=CC=CC4","-","-","AUTO_873","Ifetroban","A139796","32379452","-","-","Low","Train","oral","BBPRUNPUJIUXSE-NQAVQENRSA"
"C1(NC(C(NC(C(NC(C(CNC(C(NC1=O)C2NC(N)=NCC2)=O)N)=O)CO)=O)CNC(CC(N)CCCN)=O)=O)=CNC(=O)N.C1(NC(C(NC(C(NC(C(CNC(C(NC1=O)C2NC(N)=NCC2)=O)N)=O)C)=O)CNC(CC(N)CCCN)=O)=O)=CNC(=O)N","-","-","AUTO_874","capreomycin","A139796","32379452","-","-","Low","Train","oral","VCOPTHOUUNAYKQ-WCNXUVHISA"
"C(CCC(NCCCCCN(C(C)=O)O)=O)(N(CCCCCNC(CCC(N(CCCCCN)O)=O)=O)O)=O","-","-","AUTO_875","Deferoxamine","A139796","32379452","-","-","Low","Train","oral","UBQYURCVBFRUQT-UHFFFAOYSA"
"N1(C(C=2C(=CC(NC(C=3C(C)=CC=CC3)=O)=CC2)C)=O)C=4C(=CC(=CC4)Cl)C(O)CCC1","-","-","AUTO_876","TOLVAPTAN","A139796","32379452","-","-","High","Train","oral","GYHCTFXIZSNGJT-UHFFFAOYSA"
"C1(C2=C(C=C(C=C2)Cl)CCC3=C1N=CC=C3)=C4CCN(CC4)CC=5C=C(C)C=NC5","-","-","AUTO_877","rupatadine","A139796","32379452","-","-","High","Train","oral","WUZYKBABMWJHDL-UHFFFAOYSA"
"FC1=C(C(=C(C(N2C(C(N(C(C2([H])[H])([H])[H])C(C(=C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])(C4=C(C(=C(F)C(=C4[H])[H])[H])[H])[H])C(=C1[H])[H])[H])[H]","-","-","AUTO_878","Flunarizine","A139796","32379452","-","-","High","Train","oral","SMANXXCATUTDDT-QPJJXVBHSA"
"ClC1=CC=2N=C(C=CC3=CC(C(SCCC(=O)N(C)C)SCCC(O)=O)=CC=C3)C=CC2C=C1","-","-","AUTO_879","VERLUKAST","A139796","32379452","-","-","High","Train","oral","AXUZQJFHDNNPFG-UXBLZVDNSA"
"O(C1CCN(C1)CC2=CC=CC=C2)C(=O)C=3C(C(=C(NC3C)C)C(OC)=O)C4=CC([N+]([O-])=O)=CC=C4","-","-","AUTO_880","Barnidipine","A139796","32379452","-","-","Low","Train","oral","VXMOONUMYLCFJD-XADRRFQNSA"
"CC(N1CCN(C2=CC=C(OCC3COC(CN4C=CN=C4)(C5=CC=C(Cl)C=C5Cl)O3)C=C2)CC1)=O","-","-","AUTO_881","Ketoconazole","A139796","32379452","-","-","High","Train","oral","XMAYWYJOQHXEEK-UHFFFAOYSA"
"ClCCC(C=1C=CC=CC1)=C(C=2C=CC=CC2)C=3C=CC(OCCN(C)C)=CC3","-","-","AUTO_882","Toremifene","A139796","32379452","-","-","High","Train","oral","XFCLJVABOIYOMF-OCEACIFDSA"
"C(C=1C=CC(OCCN(CC)CC)=CC1)(C=2C=CC=CC2)=C(C=3C=CC=CC3)Cl","-","-","AUTO_883","clomiphene","A139796","32379452","-","-","High","Train","oral","GKIRPKYJQBWNGO-QPLCGJKRSA"
"C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4","-","-","AUTO_884","Cinnarizine","A139796","32379452","-","-","High","Train","oral","DERZBLKQOCDDDZ-UHFFFAOYSA"
"OC1=C(CC=2C=3C(C=C(C2O)C([O-])=O)=CC=CC3)C=4C(C=C1C([O-])=O)=CC=CC4.N1(C(=C(C=C1C)C=CC2=[N+](C3=C(C=C2)C=C(N(C)C)C=C3)C)C)C4=CC=CC=C4.N1(C(=C(C=C1C)C=CC2=[N+](C3=C(C=C2)C=C(N(C)C)C=C3)C)C)C4=CC=CC=C4","-","-","AUTO_885","PYRVINIUM","A139796","32379452","-","-","Low","Train","oral","OOPDAHSJBRZRPH-UHFFFAOYSA"
"CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC","-","-","AUTO_886","Bosutinib","A139796","32379452","-","-","Low","Train","oral","UBPYILGKFZZVDX-UHFFFAOYSA"
"FC1=CC=C(C(N2CCN(CC2)C3=NC(=NC(=N3)NCC=C)NCC=C)C4=CC=C(F)C=C4)C=C1","-","-","AUTO_887","ALMITRINE","A139796","32379452","-","-","High","Train","oral","OBDOVFRMEYHSQB-UHFFFAOYSA"
"FC1=CC=C(C2(CCC(N3CC(C(CC3)(C4=CC=CC=C4)C(O)=O)C)CC2)C#N)C=C1","-","-","AUTO_888","LEVOCABASTINE","A139796","32379452","-","-","High","Train","oral","ZCGOMHNNNFPNMX-YHYDXASRSA"
"C(=C(C=1C=CC=CC1)CC)(C=2C=CC(=CC2)OCCN(C)C)C=3C=CC=CC3","-","-","AUTO_889","Tamoxifen","A139796","32379452","-","-","High","Train","oral","NKANXQFJJICGDU-OCEACIFDSA"
"C(=C(C=1C=CC=CC1)CC)(C2=CC(O)=CC=C2)C=3C=CC(=CC3)OCCN(C)C","-","-","AUTO_890","Droloxifene","A139796","32379452","-","-","Low","Train","oral","ZQZFYGIXNQKOAV-OCEACIFDSA"
"C(C(C=1C2=C(C=3C(C1)=C(Cl)C=C(C3)Cl)C=C(C(F)(F)F)C=C2)O)CN(CCCC)CCCC","-","-","AUTO_891","halofantrine","A139796","32379452","-","-","Low","Train","oral","FOHHNHSLJDZUGQ-UHFFFAOYSA"
"CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N(CC(=O)O)C2CC3=CC=CC=C3C2","-","-","AUTO_892","DELAPRIL","A139796","32379452","-","-","High","Train","oral","WOUOLAUOZXOLJQ-MBSDFSHPSA"
"FC1=CC=C(C=2C(=C(N=C(C2C=CC(O)CC(O)CC(O)=O)C(C)C)C(C)C)COC)C=C1","-","-","AUTO_893","Cerivastatin","A139796","32379452","-","-","High","Train","oral","SEERZIQQUAZTOL-ANMDKAQQSA"
"O(C1CC2[N+]3(C(CC2)C1)CCCC3)C(=O)C(O)(C4=CC=CC=C4)C5=CC=CC=C5","-","-","AUTO_894","Trospium","A139796","32379452","-","-","Low","Train","oral","OYYDSUSKLWTMMQ-AIZNXBIQSA"
"C1(N(CCC=2C(C1)=CC(=C(OC)C2)OC)CCCN(CCC=3C=C(OC)C(=CC3)OC)C)=O","-","-","AUTO_895","Zatebradine","A139796","32379452","-","-","High","Train","oral","KEDQCFRVSHYKLR-UHFFFAOYSA"
"CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC=4C=CC=C2C34)N(CC=C)C1","-","-","AUTO_896","CABERGOLINE","A139796","32379452","-","-","High","Train","oral","KORNTPPJEAJQIU-UHFFFAOYSA"
"S1(=O)(=O)C(S(=O)(=O)CCC1)(CCCN(CCC2=CC(OC)=C(OC)C=C2)C)C3=CC(OC)=C(OC)C=C3","-","-","AUTO_897","Tiapamil","A139796","32379452","-","-","Low","Train","oral","ZROUQTNYPCANTN-UHFFFAOYSA"
"COC1=CC(Br)=C(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)C=C1OC","-","-","AUTO_898","Pinaverium","A139796","32379452","-","-","Low","Train","oral","DDHUTBKXLWCZCO-UHFFFAOYSA"
"O=C1N2C=CSC2=NC(C)=C1CCN3CCC(=C(C4=CC=C(F)C=C4)C5=CC=C(F)C=C5)CC3","-","-","AUTO_899","RITANSERIN","A139796","32379452","-","-","High","Train","oral","JUQLTPCYUFPYKE-UHFFFAOYSA"
"N1(C2=C(C=CC=C2)NC1=O)C3CCN(CCCC(C=4C=CC(F)=CC4)C=5C=CC(F)=CC5)CC3","-","-","AUTO_900","pimozide","A139796","32379452","-","-","High","Train","oral","YVUQSNJEYSNKRX-UHFFFAOYSA"
"S1C2N(C(=O)C2NC(=O)C(OC(=O)C(N)C)C3=CC=CC=C3)C(=C(C1)CSC=4SC(=NN4)C)C(OCC=5OC(OC5C)=O)=O","-","-","AUTO_901","Cefcanel daloxate","A139796","32379452","-","-","Low","Train","oral","AMMYEZPDRKXESR-USZFSJBGSA"
"S(=O)(=O)(N(C=1N=C(N=C(OC(C(O[H])([H])[H])([H])[H])C1OC=2C(OC([H])([H])[H])=C(C(=C(C2[H])[H])[H])[H])C3=NC(=C(C(=N3)[H])[H])[H])[H])C4=C(C(=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=C4[H])[H])[H])[H]","-","-","AUTO_902","bosentan","A139796","32379452","-","-","Low","Train","oral","GJPICJJJRGTNOD-UHFFFAOYSA"
"C1=2C(C(CC(C1)(C(C)=O)O)OC3CC(C(O)C(O3)C)N)=C(C=4C(C=5C(=CC=CC5C(C4C2O)=O)OC)=O)O","-","-","AUTO_903","daunorubicin","A139796","32379452","-","-","Low","Train","oral","STQGQHZAVUOBTE-UHFFFAOYSA"
"CN(C(CN1CCC(O)C1)C2=CC=CC=C2)C(=O)C(C3=CC=CC=C3)C4=CC=CC=C4","-","-","AUTO_905","ASIMADOLINE","A139796","32379452","-","-","Low","Train","oral","JHLHNYVMZCADTC-LOSJGSFVSA"
"C1(C=2C(=CC(=CC2CCC3=C1N=CC(=C3)Br)Cl)Br)C4CCN(CC4)C(CC5CCN(C(=O)N)CC5)=O","-","-","AUTO_906","Lonafarnib","A139796","32379452","-","-","High","Train","oral","DHMTURDWPRKSOA-RUZDIDTESA"
"CC1OC(OC2C(O)C(O)C(CO)OC2OC3=CC(O)=C4C(=O)CC(OC4=C3)C5=CC=C(O)C=C5)C(O)C(O)C1O","-","-","AUTO_908","Naringin","A139796","32379452","-","-","Low","Train","oral","DFPMSGMNTNDNHN-OHQIONLKSA"
"OC12C(CC3C(O)(C4=C(C(O)=C3C1=O)C(O)=CC=C4)C)C(N(C)C)C(=O)C(=C2O)C(=O)NCN5CCCC5","-","-","AUTO_909","rolitetracycline","A139796","32379452","-","-","Low","Train","oral","IKQRPFTXKQQLJF-IAHYZSEUSA"
"O=C(N1C(CC=2C(C1)=CC(OC)=C(OC)C2)C(O)=O)C(NC(CCC3=CC=CC=C3)C(OCC)=O)C","-","-","AUTO_910","MOEXIPRIL","A139796","32379452","-","-","Low","Train","oral","UWWDHYUMIORJTA-HSQYWUDLSA"
"C=1C(=C(C=CC1)C(CC(C)C)NC(=O)CC=2C=C(C(=CC2)C(O)=O)OCC)N3CCCCC3","-","-","AUTO_911","Repaglinide","A139796","32379452","-","-","High","Train","oral","FAEKWTJYAYMJKF-UHFFFAOYSA"
"COC1=CC=2CC(CN(C)CCCN3CCC4=CC(OC)=C(OC)C=C4CC3=O)C2C=C1OC","-","-","AUTO_912","Ivabradine","A139796","32379452","-","-","Low","Train","oral","ACRHBAYQBXXRTO-NRFANRHFSA"
"S(=O)(=O)(N(CC(O)C(NC(OC1C2C(OC1)OCC2)=O)CC3=CC=CC=C3)CC(C)C)C4=CC=C(N)C=C4","-","-","AUTO_913","Darunavir","A139796","32379452","-","-","Low","Train","oral","CJBJHOAVZSMMDJ-HEXNFIEUSA"
"ClC(Cl)C(=O)NC(C(O)C1=CC=C([N+]([O-])=O)C=C1)COC(=O)CCCCCCCCCCCCCCC","-","-","AUTO_914","Chloramphenicol_palmitate","A139796","32379452","-","-","High","Train","oral","PXKHGMGELZGJQE-ILBGXUMGSA"
"OC1C(C(=CC=C2C3C(C(CC3)C(CCCC(C)C)C)(CCC2)C)CC(O)C1)=C","-","-","AUTO_915","alfacalcidol","A139796","32379452","-","-","High","Train","oral","OFHCOWSQAMBJIW-UHFFFAOYSA"
"C1(C2C(C(C(CCCC(C)(C)O)C)CC2)(CCC1)C)=CC=C3C(C(CC(C3)O)O)=C","-","-","AUTO_916","calcitriol","A139796","32379452","-","-","High","Train","oral","GMRQFYUYWCNGIN-CLVAPQHMSA"
"CC(C=CC(C)C(C)(C)O)C1CCC2C1(C)CCCC2=CC=C3CC(O)CC(O)C3","-","-","AUTO_917","Paricalcitol","A139796","32379452","-","-","High","Train","oral","BPKAHTKRCLCHEA-UBFJEZKGSA"
"O=C(C)OC1C(C2=CC=C(OC)C=C2)SC3=C(N(C1=O)CCN(C)C)C=CC=C3","-","-","AUTO_918","Diltiazem","A139796","32379452","-","-","Low","Train","oral","HSUGRBWQSSZJOP-UHFFFAOYSA"
"C=1C(N2C=C(N=C2)C)=CC(=CC1C(F)(F)F)NC(C3=CC(=C(C=C3)C)NC4=NC=CC(=N4)C5=CC=CN=C5)=O","-","-","AUTO_919","Nilotinib","A139796","32379452","-","-","Low","Train","oral","HHZIURLSWUIHRB-UHFFFAOYSA"
"S1C(=C(C2=C1C=C(O)C=C2)C(=O)C3=CC=C(OCCN4CCCCC4)C=C3)C5=CC=C(O)C=C5","-","-","AUTO_920","Raloxifene","A139796","32379452","-","-","Low","Train","oral","GZUITABIAKMVPG-UHFFFAOYSA"
"C1C2CC3CC1CC(C2)(C=4C=C(C=CC4OC)C5=CC=C6C(C=CC(=C6)C(O)=O)=C5)C3","-","-","AUTO_921","adapalene","A139796","32379452","-","-","Low","Train","oral","LZCDAPDGXCYOEH-UHFFFAOYSA"
"O=C(N)C(C1CCN(C1)CCC2=CC3=C(OCC3)C=C2)(C4=CC=CC=C4)C5=CC=CC=C5","-","-","AUTO_922","Darifenacin","A139796","32379452","-","-","Low","Train","oral","HXGBXQDTNZMWGS-RUZDIDTESA"
"FC1=C(C(=C(C(N2C(N(C3(C(C(N(C(C3([H])[H])([H])[H])C(C(C4=C(C(=C(OC([H])([H])[H])C(=C4[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])=NC=5C2=C(C(=C(C5[H])[H])[H])[H])([H])[H])C(=C1[H])[H])[H])[H]","-","-","AUTO_923","astemizole","A139796","32379452","-","-","High","Train","oral","GXDALQBWZGODGZ-UHFFFAOYSA"
"O1C2(C(O)C(N(C)C)C(O)C1OC=3C2=CC(O)=C4C3C(=O)C=5C(=C(O)C=6C(OC)CC(O)(CC6C5)C)C4=O)C","-","-","AUTO_924","MENOGARIL","A139796","32379452","-","-","Low","Train","oral","LWYJUZBXGAFFLP-OCNCTQISSA"
"C1(C=2C(=CC(=CC2)O)CCC1C=3C=CC=CC3)C=4C=CC(=CC4)OCCN5CCCC5","-","-","AUTO_926","Lasofoxifene","A139796","32379452","-","-","High","Train","oral","GXESHMAMLJKROZ-IAPPQJPRSA"
"C12(C(C3CCC4NC(=O)C=CC4(C3CC1)C)CCC2C(NC=5C(C(F)(F)F)=CC=C(C(F)(F)F)C5)=O)C","-","-","AUTO_927","Dutasteride","A139796","32379452","-","-","High","Train","oral","JWJOTENAMICLJG-NKJVGWOCSA"
"ClC1=CC=C2C(=C1)N(CCCN3CCC4(CC3)N5CCCCC5NC4=O)C6=CC=CC=C6CC2","-","-","AUTO_928","MOSAPRAMINE","A139796","32379452","-","-","Low","Train","oral","PXUIZULXJVRBPC-UHFFFAOYSA"
"C1=2C(C3C(C(C#CC)(O)CC3)(C)CC1C=4C=CC(N(C)C)=CC4)CCC=5C2CCC(C5)=O","-","-","AUTO_929","Mifepristone","A139796","32379452","-","-","High","Train","oral","VKHAHZOOUSRJNA-GCNJZUOMSA"
"NC(=O)C1(CCN(CCCN2C3=CC=CC=C3CCC4=CC=C(C=C24)Cl)CC1)N5CCCCC5","-","-","AUTO_930","CLOCAPRAMINE","A139796","32379452","-","-","Low","Train","oral","QAZKXHSIKKNOHH-UHFFFAOYSA"
"C=1(C(CCCN(CCC=2C=C(C(OC)=CC2)OC)C)(C(C)C)C#N)C=C(C(OC)=C(C1)OC)OC","-","-","AUTO_931","Gallopamil","A139796","32379452","-","-","Low","Train","oral","XQLWNAFCTODIRK-UHFFFAOYSA"
"C(CN(CC=1C=CC(=CC1)OCCC=2N=C(OC2C)C=3C=CC=CC3)C(=O)OC=4C=CC(=CC4)OC)(=O)O","-","-","AUTO_932","Muraglitazar","A139796","32379452","-","-","High","Train","oral","IRLWJILLXJGJTD-UHFFFAOYSA"
"OC(C=1N=C(N(C1C(OCC=2OC(OC2C)=O)=O)CC3=CC=C(C=C3)C=4C(=CC=CC4)C5=NNN=N5)CCC)(C)C","-","-","AUTO_933","Olmesartan","A139796","32379452","-","-","Low","Train","oral","UQGKUQLKSCSZGY-UHFFFAOYSA"
"O=C(N(C1=C(C(N(C=2N=C(C=3C(=C(C(=NC3[H])[H])[H])[H])C(=C(N2)[H])[H])[H])=C(C(=C1[H])[H])C([H])([H])[H])[H])[H])C4=C(C(=C(C(N5C(C(N(C(C5([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(=C4[H])[H])[H])[H]","-","-","AUTO_934","Imatinib","A139796","32379452","-","-","High","Train","oral","KTUFNOKKBVMGRW-UHFFFAOYSA"
"C1=2C(C3C(C(C1=CC4=C(C2)OCO4)OC5C(C(C6C(O5)COC(O6)C)O)O)COC3=O)C=7C=C(C(=C(C7)OC)O)OC","-","-","AUTO_935","Etoposide","A139796","32379452","-","-","High","Train","oral","VJJPUSNTGOMMGY-GXPWEVONSA"
"C(C(CCN1CCC(CC1)(C=2C=CC(=CC2)Cl)O)(C=3C=CC=CC3)C=4C=CC=CC4)(N(C)C)=O","-","-","AUTO_936","loperamide","A139796","32379452","-","-","Low","Train","oral","RDOIQAHITMMDAJ-UHFFFAOYSA"
"FC1=C(C2=C(C(C(OC(=O)C(OC([H])([H])[H])([H])[H])(C(C2([H])[H])([H])[H])C(C(N(C(C(C(C=3N(C=4C(N3)=C(C(=C(C4[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])C(=C1[H])[H])[H]","-","-","AUTO_937","mibefradil","A139796","32379452","-","-","High","Train","oral","HBNPJJILLOYFJU-VMPREFPWSA"
"OC12C(CC3C(O)(C4=C(C(O)=C3C1=O)C(O)=CC=C4)C)C(N(C)C)C(=O)C(C2=O)=C(O)NCNCCCCC(N)C(O)=O","-","-","AUTO_938","Lymecycline","A139796","32379452","-","-","High","Train","oral","UVGVZMXVTBRRTB-VLSZFCQSSA"
"C123C4C5(OC)C(CC3(C(N(CC6CC6)CC1)CC7=C2C(=C(C=C7)O)O4)CC5)C(C(C)(C)C)(C)O","-","-","AUTO_939","Buprenorphine","A139796","32379452","-","-","Low","Train","oral","RMRJXGBAOAMLHD-AGMYMXDYSA"
"O1C(C(CCCCCC)C1=O)CC(OC(=O)C(NC=O)CC(C)C)CCCCCCCCCCC","-","-","AUTO_940","orlistat","A139796","32379452","-","-","Low","Train","oral","AHLBNYSZXLDEJQ-FWEHEUNISA"
"O=C(O)C(O)=O","-","-","AUTO_941","Oxalic_acid","A139796","32379452","-","-","Low","Train","oral","MUBZPKHOEPUJKR-UHFFFAOYSA"
"S([O-])(=O)(=O)C(C(S[H])([H])[H])([H])[H].[Na+]","-","-","AUTO_942","Mesna","A139796","32379452","-","-","High","Train","oral","XOGTZOOQQBDUSI-UHFFFAOYSA"
"P([O-])(O)(=O)C(P([O-])(O)=O)(O)C([H])([H])[H].[Na+].[Na+]","-","-","AUTO_943","etidronate","A139796","32379452","-","-","Low","Train","oral","GWBBVOVXJZATQQ-GXXYEPOPSA"
"O=C1C=2C3=C4C5=C6C(=C3C(=CC2O)C)C(=CC(O)=C6C(=O)C=7C5=C(C8=C4C1=C(O)C=C8O)C(O)=CC7O)C","-","-","AUTO_944","hypericin","A139796","32379452","-","-","Low","Train","oral","BTXNYTINYBABQR-UHFFFAOYSA"
"C(C1=CC=2N=CC=C(NC3=C(C(=O)OCCN4CCN(CC4)C5=CC(C(F)(F)F)=CC=C5)C=CC=C3)C2C=C1)(F)(F)F","-","-","AUTO_945","Antrafenine","A139796","32379452","-","-","High","Train","oral","NWGGKKGAFZIVBJ-UHFFFAOYSA"
"CC1=CC=C(C=C1NC2=NC=CC(=N2)C3=CN=CN=C3)NC(=O)C4=CC=C(C(=C4)C(F)(F)F)CN5CCC(C5)N(C)C","-","-","AUTO_946","Bafetinib","A139796","32379452","-","-","Low","Train","oral","ZGBAJMQHJDFTQJ-UHFFFAOYSA"
"FC=1C=CC(=CC1)C(CCCN2CCN(CC2)CC(=O)NC=3C(C)=CC=CC3C)C=4C=CC(F)=CC4","-","-","AUTO_947","Lidoflazine","A139796","32379452","-","-","Low","Train","oral","ZBIAKUMOEKILTF-UHFFFAOYSA"
"N1C=2C=3C(CC4C(C3C=CC2)CC(CN4C)C(NC5(C(N6C(O5)(C7N(C(C6CC(C)C)=O)CCC7)O)=O)C)=O)=C1","-","-","AUTO_948","Dihydroergosine","A139796","32379452","-","-","Low","Train","oral","XWMMZDZUHSYSPU-VDPJHPGLSA"
"O(C12C(C(C(C1([H])[H])([H])[H])(C=3C(=C(C(OC3[H])=O)[H])[H])[H])(C(C(C4(C2(C(C(C=5C4(C(C(C(OC6(OC(C(O[H])(C(O[H])(C6(O[H])[H])[H])[H])(C([H])([H])[H])[H])[H])(C5[H])[H])([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H]","-","-","AUTO_949","proscillaridin","A139796","32379452","-","-","Low","Train","oral","MYEJFUXQJGHEQK-OWBILYANSA"
"C1C(C2CCCCC2)CC(C(O)=O)N1C(CP(OC(OC(CC)=O)C(C)C)(CCCCC=3C=CC=CC3)=O)=O","-","-","AUTO_950","fosinopril","A139796","32379452","-","-","Low","Train","oral","BIDNLKIUORFRQP-UJGUEGLZSA"
"OC(C(N)CC(C(C)C)CC1=CC(OCCCOC)=C(OC)C=C1)CC(C(C)C)C(=O)NCC(C)(C)C(=O)N","-","-","AUTO_951","Aliskiren","A139796","32379452","-","-","Low","Train","oral","UXOWGYHJODZGMF-QORCZRPOSA"
"O1C(C(OC)C(OC(=O)N)C(O)C1OC2=C(C=3OC(O)=C(NC(=O)C4=CC(CC=C(C)C)=C(O)C=C4)C(=O)C3C=C2)C)(C)C","-","-","AUTO_952","Novobiocin","A139796","32379452","-","-","Low","Train","oral","DYYIUCVAQGRACE-KGSXXDOSSA"
"CS(=O)(=O)NC1=CC=2C(=C(OC2C=C1)CCCC)C(C=3C=CC(=CC3)OCCCN(CCCC)CCCC)=O","-","-","AUTO_953","dronedarone","A139796","32379452","-","-","Low","Train","oral","ZQTNQVWKHCQYLQ-UHFFFAOYSA"
"CC(C)(C)C1=C(O)C(C(C)(C)C)=CC(SC(C)(C)SC2=CC(C(C)(C)C)=C(O)C(C(C)(C)C)=C2)=C1","-","-","AUTO_954","Probucol","A139796","32379452","-","-","Low","Train","oral","FYPMFJGVHOHGLL-UHFFFAOYSA"
"OC1C2C(C3(C(C1)C(C(OC(=O)C)C3)=C(CCC=C(C)C)C(O)=O)C)(CCC4C2(CCC(O)C4C)C)C","-","-","AUTO_955","Fusidic_acid","A139796","32379452","-","-","High","Train","oral","IECPWNUMDGFDKC-MZJAQBGESA"
"O1C2C1(C)C=CC(=O)C(CC(C(OC3OC(CC(N(C)C)C3O)C)C(C(O)CC(OC(C2C)CC)=O)C)CC=O)C","-","-","AUTO_956","Rosaramicin","A139796","32379452","-","-","Low","Train","oral","IUPCWCLVECYZRV-MCECKBPDSA"
"CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C5=CC=CC=C5)C=C3)C6=CC=CC=C26)N1","-","-","AUTO_957","Conivaptan","A139796","32379452","-","-","Low","Train","oral","IKENVDNFQMCRTR-UHFFFAOYSA"
"O=C(O)C(C)(C)C=1C=CC(=CC1)C(O)CCCN2CCC(CC2)C(O)(C=3C=CC=CC3)C=4C=CC=CC4","-","-","AUTO_958","Fexofenadine","A139796","32379452","-","-","Low","Train","oral","RWTNPBWLLIMQHL-UHFFFAOYSA"
"C=1C=CC=CC1C(O)(C=2C=CC=CC2)C3CCN(CC3)CCCC(O)C=4C=CC(C(C)(C)C)=CC4","-","-","AUTO_959","Terfenadine","A139796","32379452","-","-","Low","Train","oral","GUGOEEXESWIERI-UHFFFAOYSA"
"CC(C)C(=O)OCC(=O)C12OC(OC1CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC32C)C6CCCCC6","-","-","AUTO_960","CICLESONIDE","A139796","32379452","-","-","Low","Train","oral","LUKZNWIVRBCLON-GXOBDPJESA"
"C1CCC2C(C1)CC(N(C2)CC(O)C(NC(C=3C(=C(C=CC3)O)C)=O)CSC=4C=CC=CC4)C(NC(C)(C)C)=O","-","-","AUTO_961","nelfinavir","A139796","32379452","-","-","High","Train","oral","QAGYKUNXZHXKMR-UHFFFAOYSA"
"CN1C(C2=CC=3N(CC4=CC=C(C5=CC=CC=C5C(O)=O)C=C4)C(CCC)=NC3C(C)=C2)=NC6=C1C=CC=C6","-","-","AUTO_962","Telmisartan","A139796","32379452","-","-","Low","Train","oral","RMMXLENWKUUMAY-UHFFFAOYSA"
"C1(=C(N(CCC(CC(CC(=O)O)O)O)C(=C1C(NC=2C=CC=CC2)=O)C(C)C)C=3C=CC(F)=CC3)C=4C=CC=CC4","-","-","AUTO_963","Atorvastatin","A139796","32379452","-","-","Low","Train","oral","XUKUURHRXDUEBC-UHFFFAOYSA"
"N12C(C3CCCN3C(C1CC=4C=CC=CC4)=O)(OC(NC(C5CC6C=7C=8C(=CNC8C=CC7)CC6N(C5)C)=O)(C)C2=O)O","-","-","AUTO_964","Dihydroergotamine","A139796","32379452","-","-","Low","Train","oral","LUZRJRNZXALNLM-WHVQCBEUSA"
"C=12C3N(CC4CC(OC(C=5C=C(C(OC)=C(C5)OC)OC)=O)C(C(C4C3)C(OC)=O)OC)CCC1C=6C=CC(=CC6N2)OC","-","-","AUTO_965","reserpine","A139796","32379452","-","-","High","Train","oral","QEVHRUUCFGRFIF-UHFFFAOYSA"
"S(=O)(=O)(N1C(=O)C2(CCC(OCCN3CCOCC3)CC2)C4=C1C=CC(OCC)=C4)C5=C(OC)C=C(C=C5)C(=O)NC(C)(C)C.OC(=O)C=CC(O)=O","-","-","AUTO_966","Satavaptan","A139796","32379452","-","-","Low","Train","oral","FVYUFJMPTILYEX-WLHGVMLRSA"
"CCC(C)(C)C1N2C(=O)C(NC(=O)C3CC4C(CC5=CNC6=CC=CC4=C56)N(C)C3)(OC2(O)C7CCCN7C1=O)C(C)C","-","-","AUTO_967","Ergoloid mesylate","A139796","32379452","-","-","Low","Train","oral","YLXBZBPHTNJZQE-NOGHDXFCSA"
