Name,SMILES,%F,label_cutoff_50%,our model predition_50%,label_cutoff_20%,our model predition_20%,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule,logK(%F)
vecuronium,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,0.01,0,0,0.0,0.0,557.8400000000003,5,0,5.965900000000007,0,-3.9999565683801923
itraconazole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,55.0,1,1,1.0,1.0,705.6470000000002,12,0,5.5773000000000055,0,0.0871501757189002
eptifibatide,N=C(N)NCCCCC1N=C(O)CCSSCC(C(=N)O)N=C(O)C2CCCN2C(=O)C(Cc2c[nH]c3ccccc23)N=C(O)C(CC(=O)O)N=C(O)CN=C1O,0.01,0,0,0.0,0.0,831.9790000000002,11,12,3.4067400000000054,0,-3.9999565683801923
enalkiren,COc1ccc(CC(N=C(O)CC(C)(C)N)C(O)=NC(Cc2cnc[nH]2)C(O)=NC(CC2CCCCC2)C(O)C(O)CC(C)C)cc1,0.01,0,0,0.0,0.0,656.8690000000004,8,7,5.044500000000005,0,-3.9999565683801923
pancuronium,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,0.01,0,0,0.0,0.0,572.8750000000001,4,0,6.110500000000007,0,-3.9999565683801923
lercanidipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,10.0,0,0,0.0,0.0,611.7390000000003,8,1,6.478400000000008,0,-0.9542425094393249
posaconazole,CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,96.0,1,1,1.0,1.0,700.7910000000002,12,1,4.573200000000004,0,1.380211241711606
ritonavir,CC(C)c1nc(CN(C)C(O)=NC(C(O)=NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)N=C(O)OCc2cncs2)C(C)C)cs1,70.0,1,0,1.0,1.0,720.9620000000001,9,4,7.154300000000009,0,0.36797678529459443
tirilazad,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,12.0,0,0,0.0,0.0,624.8739999999999,8,0,5.458300000000006,0,-0.8653014261025438
atazanavir,COC(O)=NC(C(O)=NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)N=C(O)C(N=C(O)OC)C(C)(C)C)C(C)(C)C,64.0,1,0,1.0,1.0,704.869,9,5,6.301000000000006,0,0.2498774732165999
clarithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,55.0,1,0,1.0,1.0,747.9640000000002,14,4,2.439700000000004,0,0.0871501757189002
azithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,34.0,0,0,1.0,1.0,748.9960000000001,14,5,1.9007000000000056,0,-0.2880650184996136
pamidronic,NCCC(O)(P(=O)(O)O)P(=O)(O)O,1.0,0,0,0.0,0.0,235.069,4,6,-1.6633000000000002,0,-1.99563519459755
nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1.0,0,0,0.0,0.0,227.085,9,0,-1.0200999999999996,1,-1.99563519459755
cycloserine,NC1CON=C1O,80.0,1,1,1.0,1.0,102.093,3,2,-0.7846,1,0.6020599913279624
fosfomycin,CC1OC1P(=O)(O)O,31.0,0,0,1.0,1.0,138.059,2,2,-0.0911,1,-0.34748739690298264
dimercaprol,OCC(S)CS,0.01,0,0,0.0,0.0,124.23,3,3,0.2069,1,-3.9999565683801923
beta-carotene,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,25.0,0,0,1.0,1.0,536.8880000000003,0,0,12.605799999999975,0,-0.47712125471966244
digitoxin,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,95.0,1,1,1.0,1.0,764.9500000000003,13,5,3.2473000000000014,0,1.2787536009528289
digoxin,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,70.0,1,1,1.0,1.0,780.9490000000002,14,6,2.218100000000003,0,0.36797678529459443
roxithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,50.0,1,0,1.0,1.0,837.058,17,5,2.2096000000000076,0,0.0
dirithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,10.0,0,0,0.0,0.0,835.086,16,5,2.201700000000009,0,-0.9542425094393249
rifaximin,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,40.0,0,0,1.0,1.0,785.8910000000003,13,5,6.807340000000012,0,-0.17609125905568127
docetaxel,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(N=C(O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,0.01,0,0,0.0,0.0,807.8900000000002,14,5,3.464000000000004,0,-3.9999565683801923
rifampin,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,70.0,1,0,1.0,1.0,822.9530000000003,15,6,4.984920000000005,0,0.36797678529459443
telithromycin,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,57.0,1,0,1.0,1.0,812.0179999999997,14,1,4.929200000000005,0,0.12240640009290485
acetyldigitoxin,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O,70.0,1,1,1.0,1.0,806.9870000000003,14,4,3.8181000000000025,0,0.36797678529459443
pimecrolimus,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,0.01,0,0,0.0,0.0,792.0200000000002,12,3,4.472900000000004,0,-3.9999565683801923
alcuronium,C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C=C(C(CC31)C(=CCO)C2)C54)C69,0.01,0,0,0.0,0.0,666.9100000000002,4,2,5.475600000000007,0,-3.9999565683801923
ortataxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C23OC(=O)OC2C(OC(=O)C(O)C(CC(C)C)N=C(O)OC(C)(C)C)C(C)=C1C3(C)C,19.0,0,0,0.0,0.0,871.93,17,3,3.861200000000004,0,-0.6297314179258208
tacrolimus,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,25.0,0,0,1.0,0.0,804.0310000000001,12,3,4.639000000000004,0,-0.47712125471966244
vinflunine,CCC12C=CCN3CCC4(c5cc(C6(C(=O)OC)CC7CC(C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,57.0,1,0,1.0,1.0,816.943,11,2,5.078700000000006,0,0.12240640009290485
vinorelbine,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,27.0,0,0,1.0,1.0,778.9469999999999,11,2,4.753600000000004,0,-0.4319590959614686
vinblastine,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0.01,0,0,0.0,0.0,810.9889999999998,12,3,3.990900000000003,0,-3.9999565683801923
rifabutin,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,20.0,0,0,1.0,1.0,847.0190000000003,14,5,4.749420000000004,0,-0.6020599913279624
paclitaxel,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(N=C(O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,6.5,0,0,0.0,0.0,853.9180000000001,14,4,4.310500000000005,0,-1.1578982542296623
rifapentine,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,70.0,1,0,1.0,1.0,877.0450000000004,15,6,6.297720000000008,0,0.36797678529459443
nystatin,CC1C=CC=CC=CC=CC=CC=CC=CC(O)(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,1.0,0,0,0.0,0.0,940.0900000000004,18,13,0.0317000000000054,0,-1.99563519459755
octreotide,CC(O)C(CO)N=C(O)C1CSSCC(N=C(O)C(N)Cc2ccccc2)C(O)=NC(Cc2ccccc2)C(O)=NC(Cc2c[nH]c3ccccc23)C(O)=NC(CCCCN)C(O)=NC(C(C)O)C(O)=N1,1.0,0,0,0.0,0.0,1019.2609999999996,14,13,5.076700000000006,0,-1.99563519459755
fosmidomycin,O=CN(O)CCCP(=O)(O)O,20.0,0,0,1.0,1.0,183.1,3,3,-0.5982000000000002,1,-0.6020599913279624
metformin,CN(C)C(=N)NC(=N)N,52.0,1,1,1.0,1.0,129.167,2,4,-1.034159999999999,1,0.03476210625921191
alendronate,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,1.0,0,0,0.0,0.0,249.096,4,6,-1.2732,0,-1.99563519459755
fluorouracil,Oc1ncc(F)c(O)n1,28.0,0,0,1.0,1.0,130.078,4,2,0.0268999999999997,1,-0.41017446508904926
flucytosine,N=c1[nH]c(O)ncc1F,84.0,1,1,1.0,1.0,129.094,3,3,-0.26613,1,0.7201593034059569
methimazole,Cn1ccnc1S,93.0,1,1,1.0,1.0,114.173,3,1,0.7087999999999999,1,1.1233849085396783
acetazolamide,CC(O)=Nc1nnc(S(N)(=O)=O)s1,99.0,1,1,1.0,1.0,222.251,6,2,-0.2066,1,1.99563519459755
succimer,O=C(O)C(S)C(S)C(=O)O,20.0,0,0,1.0,1.0,182.222,4,4,-0.2476000000000001,1,-0.6020599913279624
homocysteine,NC(CCS)C(=O)O,53.0,1,1,1.0,1.0,135.188,3,3,-0.2818000000000003,1,0.052178011665071564
sirolimus,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,15.0,0,0,0.0,0.0,914.187,13,3,6.180600000000006,0,-0.7533276666586115
colistin,CCC(C)CCCC(O)=NC(CCN)C(O)=NC(C(O)=NC(CCN)C(O)=NC1CCN=C(O)C(C(C)O)N=C(O)C(CCN)N=C(O)C(CCN)N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C(O)C(CCN)N=C1O)C(C)O,0.01,0,0,0.0,0.0,1155.455,18,18,3.4117999999999937,0,-3.9999565683801923
cisatracurium,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,2.0,0,0,0.0,0.0,929.161,12,0,8.06550000000001,0,-1.6901960800285136
anidulafungin,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)NC4CC(O)C(O)N=C(O)C5C(O)C(C)CN5C(=O)C(C(C)O)N=C(O)C(C(O)C(O)c5ccc(O)cc5)N=C(O)C5CC(O)CN5C(=O)C(C(C)O)N=C4O)cc3)cc2)cc1,2.0,0,0,0.0,0.0,1140.2540000000004,17,14,2.434100000000006,0,-1.6901960800285136
penicillamine,CC(C)(S)C(N)C(=O)O,50.0,1,1,1.0,1.0,149.215,3,3,0.1066999999999998,1,0.0
acamprosate,CC(O)=NCCCS(=O)(=O)O,11.0,0,0,0.0,1.0,181.213,3,2,0.2407,1,-0.9079973214866878
alafosfalin,CC(N)C(O)=NC(C)P(=O)(O)O,50.0,1,1,1.0,1.0,196.14299999999997,3,4,-0.1861999999999998,1,0.0
Olpadronic acid,CN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,2.0,0,0,0.0,0.0,263.123,4,5,-1.0604000000000002,1,-1.6901960800285136
allopurinol,Oc1ncnc2n[nH]cc12,53.0,1,1,1.0,1.0,136.114,4,2,0.0584999999999998,1,0.052178011665071564
mercaptopurine,Sc1ncnc2[nH]cnc12,12.0,0,0,0.0,0.0,152.182,4,2,0.6416,1,-0.8653014261025438
pyrazinamide,N=C(O)c1cnccn1,90.0,1,1,1.0,1.0,123.11499999999998,3,2,0.3599699999999999,1,0.9542425094393249
thioguanine,N=c1nc(S)c2nc[nH]c2[nH]1,30.0,0,0,1.0,1.0,167.197,4,4,0.0541699999999999,1,-0.36797678529459443
pentaerythritol_tetranitrate,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],60.0,1,1,1.0,1.0,316.135,12,0,-1.1939999999999995,0,0.17609125905568124
methazolamide,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,99.99,1,1,1.0,1.0,236.278,6,1,-1.4237999999999995,1,3.9999565683799703
carmustine,O=NN(CCCl)C(O)=NCCCl,11.5,0,1,0.0,0.0,214.052,3,1,1.3614000000000002,1,-0.8862454303442138
tiopronin,CC(S)C(O)=NCC(=O)O,63.0,1,1,1.0,1.0,163.198,3,3,0.3457999999999999,1,0.2311388253865867
acetylcysteine,CC(O)=NC(CS)C(=O)O,5.0,0,1,0.0,0.0,163.198,3,3,0.3458,1,-1.278753600952829
piracetam,N=C(O)CN1CCCC1=O,99.99,1,1,1.0,1.0,142.158,2,2,0.1440700000000001,1,3.9999565683799703
oxiracetam,N=C(O)CN1CC(O)CC1=O,75.0,1,1,1.0,1.0,158.15699999999995,3,3,-0.8851300000000002,1,0.47712125471966244
vigabatrin,C=CC(N)CCC(=O)O,99.0,1,1,1.0,1.0,129.159,2,2,0.3645,1,1.99563519459755
eflornithine,NCCCC(N)(C(=O)O)C(F)F,55.0,1,1,1.0,1.0,182.17,3,3,-0.2274999999999994,1,0.0871501757189002
dextrose,O=CC(O)C(O)C(O)C(O)CO,99.0,1,1,1.0,1.0,180.156,6,5,-3.3788000000000005,1,1.99563519459755
glucosamine,NC1C(O)OC(CO)C(O)C1O,26.0,0,0,1.0,1.0,179.17200000000005,6,5,-3.254999999999999,1,-0.4542583717601582
l-arginine,N=C(N)NCCCC(N)C(=O)O,68.0,1,1,1.0,1.0,174.204,3,5,-1.338429999999999,1,0.32735893438633035
mannitol,OCC(O)C(O)C(O)C(O)CO,7.0,0,0,0.0,0.0,182.172,6,6,-3.5854000000000004,0,-1.1233849085396783
busulfan,CS(=O)(=O)OCCCCOS(C)(=O)=O,70.0,1,1,1.0,1.0,246.306,6,0,-0.2809999999999997,1,0.36797678529459443
treosulfan,CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,97.0,1,1,1.0,1.0,278.30400000000003,8,2,-2.3393999999999986,1,1.5096504795465824
nicotinic acid,O=C(O)c1cccnc1,60.0,1,1,1.0,1.0,123.11099999999998,2,1,0.7797999999999999,1,0.17609125905568124
acipimox,Cc1cnc(C(=O)O)c[n+]1[O-],90.0,1,1,1.0,1.0,154.12499999999997,3,1,-0.2783799999999999,1,0.9542425094393249
temozolomide,Cn1nnc2c(C(=N)O)[nH]nc2c1=O,96.0,1,1,1.0,1.0,194.15399999999997,6,3,-1.0650300000000006,1,1.380211241711606
amiloride,N=C(N)N=C(O)c1nc(Cl)c(N)nc1N,50.0,1,1,1.0,1.0,229.63099999999997,5,5,-0.50753,1,0.0
clomethiazole,Cc1ncsc1CCCl,25.0,0,0,1.0,1.0,161.65699999999998,2,0,2.23282,1,-0.47712125471966244
isosorbide_dinitrate,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,22.0,0,1,1.0,1.0,236.13599999999997,8,0,-1.0621999999999998,1,-0.5496719218682742
vitamin,O=C1C(O)=C(O)OC1C(O)CO,99.0,1,1,1.0,1.0,176.12399999999997,6,4,-1.4074,1,1.99563519459755
metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,99.0,1,1,1.0,1.0,171.15599999999998,5,1,0.0920199999999999,1,1.99563519459755
isosorbide-5-mononitrate,O=[N+]([O-])OC1COC2C(O)COC12,93.0,1,1,1.0,1.0,191.139,6,1,-1.2782000000000002,1,1.1233849085396783
ornidazole,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,97.0,1,1,1.0,1.0,219.628,5,1,0.6994199999999999,1,1.5096504795465824
carbimazole,CCOC(=O)n1ccn(C)c1=S,0.01,0,1,0.0,0.0,186.236,5,0,1.56069,1,-3.9999565683801923
secnidazole,Cc1ncc([N+](=O)[O-])n1CC(C)O,99.0,1,1,1.0,1.0,185.183,5,1,0.4805199999999999,1,1.99563519459755
misonidazole,COCC(O)Cn1ccnc1[N+](=O)[O-],91.0,1,1,1.0,1.0,201.182,6,1,-0.2014,1,1.0047988828817687
ethosuximide,CCC1(C)CC(O)=NC1=O,93.0,1,1,1.0,1.0,141.17,1,1,1.2895,1,1.1233849085396783
risedronate,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,1.0,0,0,0.0,0.0,283.113,4,5,-0.3744000000000002,1,-1.99563519459755
ifosfamide,O=P1(NCCCl)OCCCN1CCCl,92.0,1,1,1.0,1.0,261.08899999999994,2,1,1.884,1,1.0606978403536116
cyclophosphamide,O=P1(N(CCCl)CCCl)NCCCO1,74.0,1,1,1.0,1.0,261.089,2,1,1.884,1,0.45425837176015826
levocarnitine,C[N+](C)(C)CC(O)CC(=O)[O-],15.0,0,0,0.0,0.0,161.20099999999996,3,1,-1.8064999999999984,1,-0.7533276666586115
saccharin,O=S1(=O)N=C(O)c2ccccc21,84.0,1,1,1.0,1.0,183.188,2,1,0.6935000000000002,1,0.7201593034059569
chlorothiazide,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,13.0,0,1,0.0,0.0,295.72900000000004,5,2,-0.0608999999999999,1,-0.8255759003117817
salicylic_acid,O=C(O)c1ccccc1O,99.0,1,1,1.0,1.0,138.122,2,2,1.0903999999999998,1,1.99563519459755
salicylamide,N=C(O)c1ccccc1O,10.0,0,1,0.0,0.0,137.13799999999998,2,3,1.27557,1,-0.9542425094393249
mesalazine,Nc1ccc(O)c(C(=O)O)c1,25.0,0,0,1.0,1.0,153.137,3,3,0.6726000000000001,1,-0.47712125471966244
theobromine,Cn1cnc2c1c(O)nc(=O)n2C,80.0,1,1,1.0,1.0,180.16699999999997,6,1,-0.6274000000000004,1,0.6020599913279624
theobromine,Cn1c2ncnc-2c([O-])n(C)c1=O,20.0,0,1,1.0,1.0,179.15899999999996,6,0,-1.3078000000000007,1,-0.6020599913279624
theophylline,Cn1c(=O)c2nc[nH]c2n(C)c1=O,96.0,1,1,1.0,1.0,180.16699999999997,5,1,-1.0397000000000003,1,1.380211241711606
tiludronate,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,6.0,0,0,0.0,0.0,318.61100000000005,3,4,2.0711000000000013,1,-1.1949766032160551
ethionamide,CCc1cc(C(=N)S)ccn1,80.0,1,1,1.0,1.0,166.24900000000002,2,2,1.8991699999999996,1,0.6020599913279624
caffeine,Cn1c(=O)c2c(ncn2C)n(C)c1=O,98.0,1,1,1.0,1.0,194.194,6,0,-1.0293,1,1.6901960800285136
enprofylline,CCCn1c(=O)nc(O)c2nc[nH]c21,85.0,1,1,1.0,1.0,194.194,5,2,0.2351999999999998,1,0.7533276666586115
dotc,N=c1ccn(C2COC(CO)S2)c(O)n1,80.0,1,1,1.0,1.0,229.261,7,3,-0.35143,1,0.6020599913279624
acyclovir,N=c1nc(O)c2ncn(COCCO)c2[nH]1,22.5,0,0,1.0,1.0,225.20799999999997,7,4,-1.0891300000000002,1,-0.5371191843949478
dopamine,NCCc1ccc(O)c(O)c1,76.0,1,0,1.0,1.0,153.18099999999998,3,3,0.5989999999999998,1,0.5006023505691853
norfenefrine,NCC(O)c1ccc(O)cc1,5.0,0,0,0.0,0.0,153.18099999999998,3,3,0.3843,1,-1.278753600952829
octopamine,NCC(O)c1cccc(O)c1,5.0,0,0,0.0,0.0,153.18099999999998,3,3,0.3842999999999999,1,-1.278753600952829
betahistine,CNCCc1ccccn1,99.99,1,1,1.0,1.0,136.19799999999995,2,1,0.8434999999999999,1,3.9999565683799703
ribavirin,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,60.0,1,0,1.0,1.0,244.207,8,4,-3.0114999999999994,1,0.17609125905568124
azacytidine,N=c1ncn(C2OC(CO)C(O)C2O)c(O)n1,18.0,0,0,0.0,0.0,244.207,9,5,-2.92533,1,-0.6585413472804106
adefovir,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,12.0,0,0,0.0,0.0,273.1889999999999,7,3,-0.4397000000000001,1,-0.8653014261025438
lamivudine,N=C1CCN(C2CSC(CO)O2)C(O)=N1,86.0,1,1,1.0,1.0,231.277,5,3,-0.0087300000000001,1,0.7883704155653297
levetiracetam,CCC(C(=N)O)N1CCCC1=O,99.99,1,1,1.0,1.0,170.21199999999996,2,2,0.92267,1,3.9999565683799703
cidofovir,N=c1ccn(CC(CO)OCP(=O)(O)O)c(O)n1,5.0,0,0,0.0,0.0,279.18899999999996,7,5,-1.4191300000000002,1,-1.278753600952829
streptozocin,CN(N=O)C(O)=NC1C(O)OC(CO)C(O)C1O,21.0,0,0,1.0,1.0,265.222,8,5,-2.686499999999999,1,-0.5754077965565222
famotidine,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,42.0,0,0,1.0,1.0,337.4560000000001,7,6,-0.1578599999999995,0,-0.1401787031650368
valproic_acid,CCCC(CCC)C(=O)O,99.0,1,1,1.0,1.0,144.214,1,1,2.2874,1,1.99563519459755
depamide,CCCC(CCC)C(=N)O,68.0,1,1,1.0,1.0,143.23000000000002,1,2,2.7380700000000004,1,0.32735893438633035
pregabalin,CC(C)CC(CN)CC(=O)O,90.0,1,1,1.0,1.0,159.229,2,2,1.0821,1,0.9542425094393249
miglitol,OCCN1CC(O)C(O)C(O)C1CO,60.0,1,1,1.0,1.0,207.226,6,5,-3.262099999999999,1,0.17609125905568124
incadronate,O=P([O-])([O-])C(NC1CCCCCC1)P(=O)(O)O,1.0,0,0,0.0,0.0,285.1729999999999,5,3,-0.3262000000000004,1,-1.99563519459755
penclomedine,COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC)c1Cl,49.0,0,0,1.0,1.0,325.40600000000006,3,0,4.232300000000001,1,-0.017374096069422692
nitrofurantoin,O=C1N=C(O)CN1N=Cc1ccc([N+](=O)[O-])o1,87.0,1,1,1.0,1.0,238.159,5,1,0.9138,1,0.8255759003117817
diazoxide,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,90.0,1,1,1.0,1.0,230.676,3,1,1.6818,1,0.9542425094393249
guanabenz,N=C(N)NN=Cc1c(Cl)cccc1Cl,75.0,1,1,1.0,1.0,231.086,2,3,1.8103700000000005,1,0.47712125471966244
zonisamide,NS(=O)(=O)Cc1noc2ccccc12,49.0,0,1,1.0,1.0,212.23,4,1,0.6163,1,-0.017374096069422692
nicorandil,O=[N+]([O-])OCCN=C(O)c1cccnc1,75.0,1,1,1.0,1.0,211.17700000000005,5,1,0.5944999999999998,1,0.47712125471966244
acetaminophen,CC(O)=Nc1ccc(O)cc1,88.0,1,1,1.0,1.0,151.165,2,2,2.0001,1,0.8653014261025438
clavulanic_acid,O=C(O)C1C(=CCO)OC2CC(=O)N21,75.0,1,1,1.0,1.0,199.162,4,2,-1.0956,1,0.47712125471966244
carisbamate,N=C(O)OCC(O)c1ccccc1Cl,94.0,1,1,1.0,1.0,215.636,3,3,1.88277,1,1.194976603216055
elvucitabine,N=c1nc(O)n(C2C=CC(CO)O2)cc1F,41.0,0,1,1.0,1.0,227.19499999999996,6,3,-0.3468300000000003,1,-0.15806815492240867
ethoxzolamide,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,65.0,1,1,1.0,1.0,258.32399999999996,5,1,1.3424,1,0.26884531229257996
gemcitabine,N=c1ccn(C2OC(CO)C(O)C2(F)F)c(O)n1,10.0,0,0,0.0,0.0,263.2,7,4,-1.0459300000000005,1,-0.9542425094393249
doxifluridine,CC1OC(n2cc(F)c(O)nc2=O)C(O)C1O,40.0,0,0,1.0,1.0,246.194,7,3,-1.2729000000000004,1,-0.17609125905568127
floxuridine,O=c1nc(O)c(F)cn1C1CC(O)C(CO)O1,90.0,1,1,1.0,1.0,246.19399999999996,7,3,-1.2713,1,0.9542425094393249
tranylcypromine,NC1CC1c1ccccc1,50.0,1,1,1.0,1.0,133.194,1,1,1.5012,1,0.0
levodopa,NC(Cc1ccc(O)c(O)c1)C(=O)O,41.0,0,0,1.0,1.0,197.18999999999997,4,4,0.0522000000000001,1,-0.15806815492240867
droxidopa,NC(C(=O)O)C(O)c1ccc(O)c(O)c1,90.0,1,1,1.0,1.0,213.189,5,5,-0.4569000000000002,1,0.9542425094393249
moxonidine,COc1nc(C)nc(Cl)c1NC1=NCCN1,88.0,1,1,1.0,1.0,241.682,6,2,0.8181199999999997,1,0.8653014261025438
emtricitabine,N=c1nc(O)n(C2CCC(CO)O2)cc1F,93.0,1,1,1.0,1.0,229.211,6,3,-0.1228300000000001,1,1.1233849085396783
pidotimod,O=C(O)C1CSCN1C(=O)C1CCC(O)=N1,45.0,0,1,1.0,1.0,244.272,4,2,0.0913999999999994,1,-0.08715017571890014
