"SMILES","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","Oral absorption","UNIT {Oral absorption}","Oral absorption {measured, converted}","UNIT {Oral absorption}","Species","AssayID","UNIT {AssayID}","Molecule ChEMBL ID","UNIT {Molecule ChEMBL ID}","Document ChEMBL ID","UNIT {Document ChEMBL ID}","Clinical phase","UNIT {Clinical phase}"
"SC(C(=O)NCC(O)=O)C","-","AUTO_911","Tiopronin","A110666","24306326","-","-","63.0","% ","63.0","% ","","","-","","-","","-","","-"
"S1C=CC=C1C(O)(C(OC2CC3[N+](C(C2)C4OC43)(C)C)=O)C=5SC=CC5","-","AUTO_912","tiotropium","A110666","24306326","-","-","2.5","% ","2.5","% ","","","-","","-","","-","","-"
"S(=O)(=O)(NC(CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O)CCCC","-","AUTO_913","Tirofiban","A110666","24306326","-","-","0.0","% ","0.0","% ","","","-","","-","","-","","-"
"ClC=1C=CC2=NSN=C2C1NC=3NCCN3","-","AUTO_914","tizanidine","A110666","24306326","-","-","21.0","% ","21.0","% ","","","-","","-","","-","","-"
"O1C(CO)C(O)C(N)C(O)C1OC2C(O)C(OC3OC(CN)C(O)CC3N)C(N)CC2N","-","AUTO_915","TOBRAMYCIN","A110666","24306326","-","-","1.0","% ","1.0","% ","","","-","","-","","-","","-"
"O=C(NC1=C(C=CC=C1C)C)C(N)C","-","AUTO_916","Tocainide","A110666","24306326","-","-","89.0","% ","89.0","% ","","","-","","-","","-","","-"
"S(=O)(=O)(NC(=O)NCCCC)C1=CC=C(C)C=C1","-","AUTO_917","tolbutamide","A110666","24306326","-","-","85.0","% ","85.0","% ","","","-","","-","","-","","-"
"OC1=C([N+](=O)[O-])C=C(C=C1O)C(=O)C2=CC=C(C=C2)C","-","AUTO_918","Tolcapone","A110666","24306326","-","-","62.0","% ","62.0","% ","","","-","","-","","-","","-"
"ClC1=CC=CC(NC2=CC=CC=C2C(O)=O)=C1C","-","AUTO_919","Tolfenamic acid","A110666","24306326","-","-","60.0","% ","60.0","% ","","","-","","-","","-","","-"
"O(CC(O)CNC(C)C)C1=CC(=CC=C1)C","-","AUTO_920","Toliprolol","A110666","24306326","-","-","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"S(=O)(C)C1=CC(OC)=C(OC)C=C1C","-","AUTO_921","Tolmesoxide","A110666","24306326","-","-","85.0","% ","85.0","% ","","","-","","-","","-","","-"
"OC(=O)CC=1N(C)C(=CC1)C(=O)C2=CC=C(C=C2)C","-","AUTO_922","tolmetin","A110666","24306326","-","-","95.0","% ","95.0","% ","","","-","","-","","-","","-"
"O1C(CN(C2=CC(=CC=C2)C)C1=O)CO","-","AUTO_923","Toloxatone","A110666","24306326","-","-","56.0","% ","56.0","% ","","","-","","-","","-","","-"
"S(OCC12OC(OC1C3OC(OC3CO2)(C)C)(C)C)(=O)(=O)N","-","AUTO_924","Topiramate","A110666","24306326","-","-","70.0","% ","70.0","% ","","","-","","-","","-","","-"
"O1CC2=C(C=C3N(CC4=C3N=C5C(=C4)C(CN(C)C)=C(O)C=C5)C2=O)C(O)(CC)C1=O","-","AUTO_925","Topotecan","A110666","24306326","-","-","32.0","% ","32.0","% ","","","-","","-","","-","","-"
"ClCCC(=C(C1=CC=C(OCCN(C)C)C=C1)C2=CC=CC=C2)C3=CC=CC=C3","-","AUTO_926","Toremifene","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"S(=O)(=O)(NC(=O)NC(C)C)C1=CN=CC=C1NC2=CC(=CC=C2)C","-","AUTO_927","Torsemide","A110666","24306326","-","-","91.0","% ","91.0","% ","","","-","","-","","-","","-"
"O(C)C1=CC(=CC=C1)C2(O)CCCCC2CN(C)C","-","AUTO_928","tramadol","A110666","24306326","-","-","72.5","% ","72.5","% ","","","-","","-","","-","","-"
"O(C(=O)C(NC(C(=O)N1C2C(CC1C(O)=O)CCCC2)C)CCC3=CC=CC=C3)CC","-","AUTO_929","trandolapril","A110666","24306326","-","-","10.0","% ","10.0","% ","","","-","","-","","-","","-"
"OC(=O)C1CCC(CC1)CN","-","AUTO_930","Tranexamic_acid","A110666","24306326","-","-","34.0","% ","34.0","% ","","","-","","-","","-","","-"
"NC1CC1C2=CC=CC=C2","-","AUTO_931","Tranylcypromine","A110666","24306326","-","-","50.0","% ","50.0","% ","","","-","","-","","-","","-"
"N12N=CN=C1N=C(C=C2N(CC)CC)C","-","AUTO_932","Trapidil","A110666","24306326","-","-","96.0","% ","96.0","% ","","","-","","-","","-","","-"
"ClC1=CC(N2CCN(CC2)CCCN3N=C4N(C=CC=C4)C3=O)=CC=C1","-","AUTO_933","Trazodone","A110666","24306326","-","-","81.0","% ","81.0","% ","","","-","","-","","-","","-"
"S(OCC(O)C(O)COS(=O)(=O)C)(=O)(=O)C","-","AUTO_934","Treosulfan","A110666","24306326","-","-","97.0","% ","97.0","% ","","","-","","-","","-","","-"
"O=C1NC(CC1)C(=O)NC(CC=2N=CNC2)C(=O)N3CCCC3C(=O)N","-","AUTO_935","TRH","A110666","24306326","-","-","2.0","% ","2.0","% ","","","-","","-","","-","","-"
"FC12C(C3CC(O)C(O)(C(=O)CO)C3(CC1O)C)CCC4=CC(=O)C=CC42C","-","AUTO_936","triamcinolone","A110666","24306326","-","-","23.0","% ","23.0","% ","","","-","","-","","-","","-"
"FC12C(C3CC4OC(OC4(C(=O)CO)C3(CC1O)C)(C)C)CCC5=CC(=O)C=CC52C","-","AUTO_937","triamcinolone acetonide","A110666","24306326","-","-","23.0","% ","23.0","% ","","","-","","-","","-","","-"
"N1=C(N)C=2N=C(C3=CC=CC=C3)C(=NC2N=C1N)N","-","AUTO_938","Triamterene","A110666","24306326","-","-","51.0","% ","51.0","% ","","","-","","-","","-","","-"
"ClC1=CC=CC=C1C2=NC=C3N(C4=C2C=C(Cl)C=C4)C(=NN3)C","-","AUTO_939","Triazolam","A110666","24306326","-","-","44.0","% ","44.0","% ","","","-","","-","","-","","-"
"ClC1=CC=2NC(NS(=O)(=O)C2C=C1S(=O)(=O)N)C(Cl)Cl","-","AUTO_940","trichlormethiazide","A110666","24306326","-","-","60.0","% ","60.0","% ","","","-","","-","","-","","-"
"N(CCNCCN)CCN","-","AUTO_941","trientine","A110666","24306326","-","-","92.5","% ","92.5","% ","","","-","","-","","-","","-"
"OC(CCN1CCCCC1)(C2CCCCC2)C3=CC=CC=C3","-","AUTO_942","Trihexyphenidyl","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"O(C)C=1C(OC)=C2N=C(N=C(N)C2=CC1OC)N3CCN(CC3)C(OCC(O)(C)C)=O","-","AUTO_943","Trimazosin","A110666","24306326","-","-","61.0","% ","61.0","% ","","","-","","-","","-","","-"
"O(C)C1=C(OC)C=C(C=C1OC)C(=O)NCC2=CC=C(OCCN(C)C)C=C2","-","AUTO_944","TRIMETHOBENZAMIDE","A110666","24306326","-","-","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"O(C)C1=C(OC)C=C(C=C1OC)CC2=CN=C(N=C2N)N","-","AUTO_945","Trimethoprim","A110666","24306326","-","-","98.0","% ","98.0","% ","","","-","","-","","-","","-"
"O(C)C1=C(OC)C=C(NCC2=CN=C3N=C(N=C(N)C3=C2C)N)C=C1OC","-","AUTO_946","Trimetrexate","A110666","24306326","-","-","45.0","% ","45.0","% ","","","-","","-","","-","","-"
"N(CC(CN1C2=C(CCC3=C1C=CC=C3)C=CC=C2)C)(C)C","-","AUTO_947","Trimipramine","A110666","24306326","-","-","40.0","% ","40.0","% ","","","-","","-","","-","","-"
"N1=CC=CC=C1C(=CCN2CCCC2)C3=CC=C(C=C3)C","-","AUTO_948","Triprolidine","A110666","24306326","-","-","4.0","% ","4.0","% ","","","-","","-","","-","","-"
"ClCCN1P(OCCC1)(=O)N(CCCl)CCCl","-","AUTO_949","Trofosfamide","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"S1C(CC2=CC=C(OCC3(CC4=C(OC3)C(C)=C(C)C(O)=C4C)C)C=C2)C(=O)NC1=O","-","AUTO_950","Troglitazone","A110666","24306326","-","-","45.0","% ","45.0","% ","","","-","","-","","-","","-"
"O(C(=O)C=1C=2C(NC1)=CC=CC2)C3CC4N(C(C3)CC4)C","-","AUTO_951","Tropisetron","A110666","24306326","-","-","66.0","% ","66.0","% ","","","-","","-","","-","","-"
"C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O","-","AUTO_952","Trospium chloride","A110666","24306326","-","-","10.0","% ","10.0","% ","","","-","","-","","-","","-"
"FC1=CC(F)=CC=C1N2C=C(C(O)=O)C(=O)C3=CC(F)=C(N=C23)N4CC5C(C4)C5N","-","AUTO_953","Trovafloxacin","A110666","24306326","-","-","91.0","% ","91.0","% ","","","-","","-","","-","","-"
"ClC1=CC=CC=C1C(O)CNC(C)(C)C","-","AUTO_954","Tulobuterol","A110666","24306326","-","-","48.0","% ","48.0","% ","","","-","","-","","-","","-"
"O(C)C1=CC=CC=C1N2CCN(CC2)CCCNC=3N(C)C(=O)N(C)C(=O)C3","-","AUTO_955","Urapidil","A110666","24306326","-","-","78.0","% ","78.0","% ","","","-","","-","","-","","-"
"OCC1OC(C(O)C1O)N2C=CC(=O)NC2=O","-","AUTO_956","Uridine","A110666","24306326","-","-","8.0","% ","8.0","% ","","","-","","-","","-","","-"
"S(=O)(=O)(N)C1=CC=C(C=C1)C=2C(=NOC2C)C3=CC=CC=C3","-","AUTO_957","valdecoxib","A110666","24306326","-","-","83.0","% ","83.0","% ","","","-","","-","","-","","-"
"O=C1N=C(NC=2N(C=NC12)COC(COC(=O)C(N)C(C)C)CO)N","-","AUTO_958","VALGANCICLOVIR","A110666","24306326","-","-","61.0","% ","61.0","% ","","","-","","-","","-","","-"
"OC(=O)C(CCC)CCC","-","AUTO_959","Valproic acid","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"FC(F)(F)C(=O)NC1CC(OC(C)C1O)OC2CC(O)(CC3=C2C(O)=C4C(C(=O)C5=C(C4=O)C(OC)=CC=C5)=C3O)C(=O)COC(=O)CCCC","-","AUTO_960","Valrubicin","A110666","24306326","-","-","0.0","% ","0.0","% ","","","-","","-","","-","","-"
"OC(=O)C(N(CC1=CC=C(C=C1)C2=CC=CC=C2C=3NN=NN3)C(=O)CCCC)C(C)C","-","AUTO_961","Valsartan","A110666","24306326","-","-","23.0","% ","23.0","% ","","","-","","-","","-","","-"
"ClC1=C2OC3=CC=4C(NC(=O)C(NC(=O)C(NC(=O)C(NC)CC(C)C)C(O)C(=C1)C=C2)CC(=O)N)C(=O)NC5C6=CC(C7=C(C=C(O)C=C7O)C(NC(=O)C(NC5=O)C(O)C8=CC(Cl)=C(OC(C4)=C3OC9OC(CO)C(O)C(O)C9OC%10OC(C)C(O)C(N)(C%10)C)C=C8)C(O)=O)=C(O)C=C6","-","AUTO_962","Vancomycin","A110666","24306326","-","-","5.0","% ","5.0","% ","","","-","","-","","-","","-"
"S(=O)(=O)(N1CCN(CC1)CC)C2=CC(C3=NC(=O)C=4N(N3)C(=NC4C)CCC)=C(OCC)C=C2","-","AUTO_963","vardenafil","A110666","24306326","-","-","15.0","% ","15.0","% ","","","-","","-","","-","","-"
"N1=C2C(=NC=C1)C=C3C4CC(C3=C2)CNC4","-","AUTO_964","Varenicline","A110666","24306326","-","-","87.0","% ","87.0","% ","","","-","","-","","-","","-"
"O(C(=O)C)C1C2(C(CC1[N+]3(CCCCC3)C)C4C(CC2)C5(CC(N6CCCCC6)C(OC(=O)C)CC5CC4)C)C","-","AUTO_965","Vecuronium","A110666","24306326","-","-","0.0","% ","0.0","% ","","","-","","-","","-","","-"
"O(C)C1=CC=C(C=C1)C(CN(C)C)C2(O)CCCCC2","-","AUTO_966","Venlafaxine","A110666","24306326","-","-","45.0","% ","45.0","% ","","","-","","-","","-","","-"
"O(C)C1=CC(=CC=C1OC)C(C(C)C)(CCCN(CCC2=CC(OC)=C(OC)C=C2)C)C#N","-","AUTO_967","Verapamil","A110666","24306326","-","-","22.0","% ","22.0","% ","","","-","","-","","-","","-"
"O1C(CO)C(O)C(O)C1N2C3=NC=NC(N)=C3N=C2","-","AUTO_968","Vidarabine","A110666","24306326","-","-","0.0","% ","0.0","% ","","","-","","-","","-","","-"
"OC(=O)CCC(N)C=C","-","AUTO_969","Vigabatrin","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"OC12CC3(NCC(=O)N4CCCC4C#N)CC(C1)CC(C3)C2","-","AUTO_970","Vildagliptin","A110666","24306326","-","-","85.0","% ","85.0","% ","","","-","","-","","-","","-"
"O1CCNCC1COC2=CC=CC=C2OCC","-","AUTO_971","Viloxazine (R)","A110666","24306326","-","-","85.0","% ","85.0","% ","","","-","","-","","-","","-"
"O(C(=O)C)C1C2(C3N(CCC34C(N(C5=CC(OC)=C(C=C54)C6(CC7CC(O)(CN(C7)CCC8=C6NC=9C8=CC=CC9)CC)C(OC)=O)C)C1(O)C(OC)=O)CC=C2)CC","-","AUTO_972","Vinblastine","A110666","24306326","-","-","0.0","% ","0.0","% ","","","-","","-","","-","","-"
"OC1(N2C=3C4N(CCCC4(C1)CC)CCC3C=5C2=CC=CC5)C(OC)=O","-","AUTO_973","Vincamine","A110666","24306326","-","-","20.0","% ","20.0","% ","","","-","","-","","-","","-"
"O(C(=O)C)C1C2(C3N(CCC34C(N(C5=CC(OC)=C(C=C54)C6(CC7C=C(CN(C7)CC8=C6NC=9C8=CC=CC9)CC)C(OC)=O)C)C1(O)C(OC)=O)CC=C2)CC","-","AUTO_974","vinorelbine","A110666","24306326","-","-","27.0","% ","27.0","% ","","","-","","-","","-","","-"
"O(C(=O)C=1N2C=3C4N(CCCC4(C1)CC)CCC3C=5C2=CC=CC5)CC","-","AUTO_975","vinpocetine","A110666","24306326","-","-","6.6999998","% ","6.6999998","% ","","","-","","-","","-","","-"
"O1C(C(O)CO)C(=O)C(O)=C1O","-","AUTO_976","Vitamin C","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"OC1C(O)C(O)(CC(NC(CO)CO)C1O)CO","-","AUTO_977","voglibose","A110666","24306326","-","-","6.0","% ","6.0","% ","","","-","","-","","-","","-"
"FC1=CC(F)=CC=C1C(O)(C(C)C2=NC=NC=C2F)CN3N=CN=C3","-","AUTO_978","voriconazole","A110666","24306326","-","-","96.0","% ","96.0","% ","","","-","","-","","-","","-"
"O=C(NC1=CC=CC=C1)CCCCCCC(=O)NO","-","AUTO_979","Vorinostat","A110666","24306326","-","-","43.0","% ","43.0","% ","","","-","","-","","-","","-"
"O1C2=C(C=CC=C2)C(O)=C(C(CC(=O)C)C3=CC=CC=C3)C1=O","-","AUTO_980","Warfarin","A110666","24306326","-","-","93.0","% ","93.0","% ","","","-","","-","","-","","-"
"O1CCN(CC1)C(=O)NCCNCC(O)COC2=CC=C(O)C=C2","-","AUTO_981","xamoterol","A110666","24306326","-","-","7.0","% ","7.0","% ","","","-","","-","","-","","-"
"O(C(=O)CNC(C(=O)N1CCC1C(=O)NCC2=CC=C(C=C2)C(NO)=N)C3CCCCC3)CC","-","AUTO_982","ximelagatran","A110666","24306326","-","-","21.0","% ","21.0","% ","","","-","","-","","-","","-"
"ClC1=CC(O)=C(C=C1S(=O)(=O)N)C(=O)NC2=C(C=CC=C2C)C","-","AUTO_983","Xipamide","A110666","24306326","-","-","70.0","% ","70.0","% ","","","-","","-","","-","","-"
"OC1CCC2C(CC3N(C2)CCC4=C3NC=5C4=CC=CC5)C1C(OC)=O","-","AUTO_984","Yohimbine","A110666","24306326","-","-","33.0","% ","33.0","% ","","","-","","-","","-","","-"
"O1C(CCC1N2C=CC(=NC2=O)N)CO","-","AUTO_985","zalcitabine","A110666","24306326","-","-","88.0","% ","88.0","% ","","","-","","-","","-","","-"
"O=C(N(CC)C1=CC(=CC=C1)C=2N3N=CC(=C3N=CC2)C#N)C","-","AUTO_986","Zaleplon","A110666","24306326","-","-","31.0","% ","31.0","% ","","","-","","-","","-","","-"
"O1C(C(O)C(O)CO)C(NC(=O)C)C(NC(N)=N)C=C1C(O)=O","-","AUTO_987","Zanamivir","A110666","24306326","-","-","2.0","% ","2.0","% ","","","-","","-","","-","","-"
"CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]","-","AUTO_988","Zidovudine","A110666","24306326","-","-","63.0","% ","63.0","% ","","","-","","-","","-","","-"
"BrC1=CC=C(C=C1)C(=CCN(C)C)C2=CC=CN=C2","-","AUTO_989","Zimelidine","A110666","24306326","-","-","29.0","% ","29.0","% ","","","-","","-","","-","","-"
"ClC1=CC=2NC(=O)CC2C=C1CCN3CCN(CC3)C4=NSC5=C4C=CC=C5","-","AUTO_990","Ziprasidone","A110666","24306326","-","-","60.0","% ","60.0","% ","","","-","","-","","-","","-"
"O1CC(NC1=O)CC=2C=C3C(NC=C3CCN(C)C)=CC2","-","AUTO_991","zolmitriptan","A110666","24306326","-","-","45.0","% ","45.0","% ","","","-","","-","","-","","-"
"O=C(N(C)C)CC=1N2C=C(C=CC2=NC1C3=CC=C(C=C3)C)C","-","AUTO_992","zolpidem","A110666","24306326","-","-","72.0","% ","72.0","% ","","","-","","-","","-","","-"
"S(=O)(=O)(N)CC1=NOC2=C1C=CC=C2","-","AUTO_993","Zonisamide","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"ClC1=CC2=C(SC3=C(C=C2OCCN(C)C)C=CC=C3)C=C1","-","AUTO_994","Zotepine","A110666","24306326","-","-","10.0","% ","10.0","% ","","","-","","-","","-","","-"
"ClC1=CC2=C(SC3=C(C=CC=C3)C2=CCCN4CCN(CC4)CCO)C=C1","-","AUTO_995","Zuclopenthixol","A110666","24306326","-","-","49.0","% ","49.0","% ","","","-","","-","","-","","-"
"COC1=CC=C2C3=C1OC4C(O)C=CC5C(C2)N(C)CCC345","-","AUTO_1","Codeine","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633098.0","/","= 485.0","integer","= 1133765.0","integer","= 4.0","integer"
"CC=1ON=C(C2=C(Cl)C=CC=C2Cl)C1C(=O)NC3C(=O)N4C(C(=O)O)C(C)(C)SC34","-","AUTO_2","Dicloxacillin","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633100.0","/","= 893.0","integer","= 1133765.0","integer","= 4.0","integer"
"FC1=CC=C(C2CCNCC2COC3=CC=C4C(=C3)OCO4)C=C1","-","AUTO_3","paroxetine","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633100.0","/","= 490.0","integer","= 1133765.0","integer","= 4.0","integer"
"CC1CS(=O)(=O)CCN1N=CC2=CC=C([N+](=O)[O-])O2","-","AUTO_4","Nifurtimox","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633098.0","/","= 290960.0","integer","= 1133765.0","integer","= 4.0","integer"
"CN1CCN(C2=NC3=CC(Cl)=CC=C3NC4=CC=CC=C42)CC1","-","AUTO_5","Clozapine","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633098.0","/","= 42.0","integer","= 1133765.0","integer","= 4.0","integer"
"CC(=O)SC1CC2=CC(=O)CCC2(C)C3CCC4(C)C(CCC45CCC(=O)O5)C31","-","AUTO_6","spironolactone","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633098.0","/","= 1393.0","integer","= 1133765.0","integer","= 4.0","integer"
"CC1=NN=C2N1C=3SC(Br)=CC3C(C4=CC=CC=C4Cl)=NC2","-","AUTO_7","Brotizolam","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633100.0","/","= 32479.0","integer","= 1133765.0","integer","= 3.0","integer"
"O=C(NC(CO)C(O)C1=CC=C([N+](=O)[O-])C=C1)C(Cl)Cl","-","AUTO_8","Chloramphenicol","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633098.0","/","= 130.0","integer","= 1133765.0","integer","= 4.0","integer"
"NC1=C(CC(=O)O)C=CC=C1C(=O)C2=CC=C(Br)C=C2","-","AUTO_9","Bromfenac","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633100.0","/","= 1077.0","integer","= 1133765.0","integer","= 4.0","integer"
"CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO","-","AUTO_10","betamethasone","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633098.0","/","= 632.0","integer","= 1133765.0","integer","= 4.0","integer"
"CCOC(=O)C1(C2=CC=CC=C2)CCN(C)CC1","-","AUTO_11","meperidine","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633100.0","/","= 607.0","integer","= 1133765.0","integer","= 4.0","integer"
"CNCC(O)C1=CC=CC(O)=C1","-","AUTO_12","Phenylephrine","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633098.0","/","= 1215.0","integer","= 1133765.0","integer","= 4.0","integer"
"CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(CN(C)C)O1","-","AUTO_13","Ranitidine","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633098.0","/","= 1790041.0","integer","= 1133765.0","integer","= 4.0","integer"
"COC1=CC(N)=C(Cl)C=C1C(=O)NC2CCN(CCCOC3=CC=C(F)C=C3)CC2OC","-","AUTO_14","cisapride","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633099.0","/","= 1729.0","integer","= 1133765.0","integer","= 4.0","integer"
"CNCCC(OC1=CC=C(C(F)(F)F)C=C1)C2=CC=CC=C2","-","AUTO_15","Fluoxetine","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633098.0","/","= 41.0","integer","= 1133765.0","integer","= 4.0","integer"
"COCCCCC(=NOCCN)C1=CC=C(C(F)(F)F)C=C1","-","AUTO_16","fluvoxamine","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633100.0","/","= 814.0","integer","= 1133765.0","integer","= 4.0","integer"
"CC1=NN=C2N1C3=CC=C(Cl)C=C3C(C4=CC=CC=C4)=NC2","-","AUTO_17","Alprazolam","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633098.0","/","= 661.0","integer","= 1133765.0","integer","= 4.0","integer"
"CC(C)N1C(C=CC(O)CC(O)CC(=O)O)=C(C2=CC=C(F)C=C2)C3=CC=CC=C31","-","AUTO_18","Fluvastatin","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633099.0","/","= 2220442.0","integer","= 1133765.0","integer","= 4.0","integer"
"CC(C)(C)NC(=O)C1CCC2C1(C)CCC3C2(C)CCC4NC(=O)C=CC34C","-","AUTO_19","-","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633098.0","/","= 315499.0","integer","= 1133765.0","integer","= 0.0","integer"
"COC1=CC=C(C2SC3=CC=CC=C3N(CCN(C)C)C(=O)C2OC(C)=O)C=C1","-","AUTO_20","Diltiazem","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633099.0","/","= 23.0","integer","= 1133765.0","integer","= 4.0","integer"
"CC(CCC1=CC=CC=C1)NCC(O)C2=CC=C(O)C(=C2)C(N)=O","-","AUTO_21","Labetalol","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633099.0","/","= 429.0","integer","= 1133765.0","integer","= 4.0","integer"
"ClC=1C=CC2=NSN=C2C1NC3=NCCN3","-","AUTO_22","tizanidine","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633099.0","/","= 1079.0","integer","= 1133765.0","integer","= 4.0","integer"
"CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC4=CC=CN=C42)CC1","-","AUTO_23","Pirenzepine","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633099.0","/","= 9967.0","integer","= 1133765.0","integer","= 4.0","integer"
"CCN(CC)CC(=O)NC1=C(C)C=CC=C1C","-","AUTO_24","lidocaine","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633099.0","/","= 79.0","integer","= 1133765.0","integer","= 4.0","integer"
"COC1=CC=C2C(=C1)N(CC(C)CN(C)C)C3=CC=CC=C3S2","-","AUTO_25","Levomepromazine","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633100.0","/","= 1764.0","integer","= 1133765.0","integer","= 4.0","integer"
"CCNC(C)CC1=CC=CC(C(F)(F)F)=C1","-","AUTO_26","fenfluramine","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633098.0","/","= 87493.0","integer","= 1133765.0","integer","= 4.0","integer"
"CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1","-","AUTO_27","albuterol","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633099.0","/","= 714.0","integer","= 1133765.0","integer","= 4.0","integer"
"NS(=O)(=O)C1=CC(C(=O)O)=C(NCC2=CC=CO2)C=C1Cl","-","AUTO_28","Furosemide","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633100.0","/","= 35.0","integer","= 1133765.0","integer","= 4.0","integer"
"CCOC1=CC=C2C=CC=CC2=C1C(=O)NC3C(=O)N4C(C(=O)O)C(C)(C)SC34","-","AUTO_29","Nafcillin","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633099.0","/","= 1443.0","integer","= 1133765.0","integer","= 4.0","integer"
"CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C3=CC=C(C(=O)NC(CCC(=O)O)C(=O)O)C=C3","-","AUTO_30","Methotrexate","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633100.0","/","= 34259.0","integer","= 1133765.0","integer","= 4.0","integer"
"O=C1CN=C(C2=CC=CC=C2)C3=CC([N+](=O)[O-])=CC=C3N1","-","AUTO_31","Nitrazepam","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633098.0","/","= 13209.0","integer","= 1133765.0","integer","= 4.0","integer"
"CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31","-","AUTO_32","Desipramine","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633099.0","/","= 72.0","integer","= 1133765.0","integer","= 4.0","integer"
"CNC(=NCCSCC=1N=CNC1C)NC#N","-","AUTO_33","Cimetidine","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633100.0","/","= 30.0","integer","= 1133765.0","integer","= 4.0","integer"
"O=C(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C3=CC=C(F)C=C3","-","AUTO_34","Haloperidol","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633098.0","/","= 54.0","integer","= 1133765.0","integer","= 4.0","integer"
"C#CC1(O)CCC2C3CCC4=CC(O)=CC=C4C3CCC21C","-","AUTO_35","ethinyl estradiol","A123597","10891117","-","-","49.0","% ","49.0","% ","Homo sapiens","= 633098.0","/","= 691.0","integer","= 1133765.0","integer","= 4.0","integer"
"CCN1CCCC1CNC(=O)C2=C(O)C(Cl)=CC(Cl)=C2OC","-","AUTO_36","raclopride","A123597","10891117","-","-","79.0","% ","79.0","% ","Homo sapiens","= 633100.0","/","= 8809.0","integer","= 1133765.0","integer","= 1.0","integer"
